598.4,568.6,568.2,2835.9,158.1,415.5,958.7,976.2,392.3,1077.8,2459.3,876.7,593.9,396.2,301.7,0.0,474.9,886.5,849.0,507.4,1180.1,1092.4,1073.1,414.9,958.6,109.4,859.9,1470.6,2296.1,2062.0,2123.9,3086.9,1132.0,724.7,637.5,742.7,895.4,983.6,1968.1,877.2,1512.1,1509.0,109.5,879.2,594.1,1079.9,1737.2,2417.7,1035.9,1400.1,572.7,1087.6,2025.3,1141.1,2282.9
889.2,1966.8,1966.4,2404.7,1222.1,950.0,476.8,678.4,1456.3,595.9,1977.4,723.5,1312.6,1115.0,1465.4,1383.9,0.0,1058.3,1076.7,1671.1,846.9,934.6,953.9,950.6,476.7,1419.3,793.6,1039.3,1814.2,1580.0,1642.0,2655.7,650.1,1244.5,1356.2,1472.7,829.1,917.3,2795.8,2040.9,1797.6,1271.8,1419.4,726.1,1312.8,597.9,1255.3,1935.8,2161.8,2397.8,1636.7,605.7,3947.8,659.1,1801.0
554.8,1393.4,1393.0,2715.9,880.3,615.6,838.7,856.2,1114.4,957.8,2339.3,756.6,523.9,627.4,916.9,1042.0,1197.1,0.0,179.8,834.7,1060.1,972.4,953.0,616.2,838.6,1077.4,739.8,1350.5,2176.1,1941.9,2003.9,2966.8,1012.0,299.0,482.9,599.4,775.4,863.6,1850.3,1260.6,852.1,1389.0,1077.6,759.2,524.1,959.8,1617.2,2297.7,1216.3,1452.3,1294.8,967.6,2892.8,1021.0,2162.9
375.0,1262.3,1261.8,2536.1,707.9,435.8,658.9,676.4,942.1,778.0,2159.4,576.8,392.7,496.2,785.7,869.7,1024.7,169.8,0.0,703.5,880.3,792.6,773.2,436.4,658.8,905.1,560.0,1170.7,1996.3,1762.1,1824.1,2787.0,832.1,167.8,351.7,468.2,595.6,683.7,1719.1,1129.4,720.9,1209.2,905.2,579.4,392.9,780.0,1437.4,2117.9,1085.1,1321.1,1122.5,787.8,2761.6,841.2,1983.1
904.1,558.8,558.3,3141.6,463.7,721.1,1264.3,1281.9,697.9,1383.5,2764.9,1182.3,638.1,593.0,205.7,507.4,780.6,923.6,753.8,0.0,1485.7,1398.0,1378.7,720.6,1264.3,542.9,1165.5,1776.2,2601.8,2367.6,2429.6,3392.5,1437.6,535.7,351.8,235.3,1201.0,1289.2,1516.7,425.9,1128.9,1814.7,543.0,1184.8,638.3,1385.5,2042.9,2723.4,584.5,948.7,878.3,1393.2,2058.1,1446.7,2588.6
903.1,1980.7,1980.3,1655.8,1236.0,963.9,490.7,692.4,1470.2,609.9,1335.2,737.5,1326.6,1128.9,1479.4,1397.8,1552.9,1072.2,1090.6,1685.1,0.0,87.7,107.0,964.5,490.6,1433.2,807.5,290.5,1172.0,937.9,1656.0,1906.8,258.5,1258.4,1370.1,1486.7,843.1,931.3,2809.7,2054.9,1811.6,425.0,1433.4,740.0,1326.8,611.9,613.2,1293.6,2175.7,2411.7,1650.6,619.6,3961.7,673.1,1888.2
990.8,2068.4,2068.0,1743.5,1323.7,1051.6,578.4,780.0,1557.9,697.5,1422.9,825.1,1414.3,1216.6,1567.0,1485.5,1640.5,1159.9,1178.3,1772.8,87.7,0.0,19.3,1052.2,578.3,1520.9,895.2,378.2,1259.7,1025.6,1743.6,1994.5,346.2,1346.1,1457.8,1574.4,930.8,1019.0,2897.4,2142.6,1899.2,416.6,1521.1,827.7,1414.5,699.6,700.8,1381.3,2263.4,2499.4,1738.3,707.3,4049.4,760.8,1975.9
1010.1,2087.7,2087.3,1762.9,1343.1,1071.0,597.7,799.4,1577.2,716.9,1442.2,844.5,1433.6,1235.9,1586.4,1504.8,1659.9,1179.2,1197.7,1792.1,107.0,19.3,0.0,1071.5,597.7,1540.3,914.6,397.5,1279.1,1044.9,1763.0,2013.8,365.5,1365.4,1477.2,1593.7,950.1,1038.3,2916.7,2161.9,1918.6,436.0,1540.4,847.0,1433.8,718.9,720.2,1400.7,2282.7,2518.8,1757.6,726.7,4068.8,780.1,1995.2
183.5,1016.2,1015.8,2421.0,271.5,0.6,543.8,561.3,505.7,662.9,2044.3,461.7,362.1,164.4,514.9,433.3,588.4,471.6,434.0,720.6,765.2,677.5,658.1,0.0,543.7,468.7,444.9,1055.6,1881.2,1647.0,1709.0,2671.9,717.0,492.8,405.6,522.2,480.5,568.6,2153.1,1090.4,1154.9,1094.1,468.9,464.3,362.3,664.9,1322.3,2002.8,1249.0,1755.1,686.1,672.7,2384.7,726.1,1868.0
471.2,1548.8,1548.4,1986.8,804.2,532.1,-0.1,260.5,1038.4,119.2,1500.7,305.6,894.7,697.0,1047.5,965.9,1121.0,640.4,658.8,1253.2,429.0,521.4,502.0,532.6,0.0,1001.4,375.7,621.4,1337.5,1103.3,1165.3,2237.7,232.1,826.6,938.3,1054.8,411.2,499.4,2377.9,1623.0,1379.7,853.9,1001.5,308.2,894.9,121.2,778.6,1459.1,1743.8,1979.9,1218.8,129.0,3471.1,182.4,1324.3
652.2,459.2,458.8,2889.7,211.9,469.3,1012.5,1030.0,446.1,1131.6,2513.1,930.5,647.7,450.0,337.2,109.4,528.7,940.3,902.8,542.9,1233.9,1146.2,1126.9,468.7,1012.4,0.0,913.7,1524.4,2349.9,2115.8,2177.7,3140.7,1185.8,778.5,691.3,778.1,949.2,1037.4,2003.5,912.7,1565.9,1562.8,-0.1,933.0,647.9,1133.7,1791.0,2471.5,1071.3,1435.5,626.5,1141.4,1916.0,1194.9,2336.7
1363.1,2440.7,2440.3,2115.8,1696.0,1423.9,950.7,1152.3,1930.2,1069.8,1795.1,156.5,1786.5,1588.8,1939.3,1857.8,2012.8,1532.2,1550.6,2145.0,460.0,372.3,352.9,1424.5,950.6,1893.2,0.0,750.4,1632.0,1397.8,2115.9,2366.7,718.5,1718.4,1830.1,1946.6,1303.0,1391.2,3269.7,2514.8,2271.5,788.9,1893.3,159.1,1786.7,1071.8,1073.1,1753.6,2635.7,2871.7,2110.6,1079.6,4421.7,1133.0,2348.2
1037.9,2115.5,2115.1,1365.4,1370.8,1098.7,625.5,827.2,1605.0,744.7,1470.0,872.3,1461.4,1263.7,1614.2,1532.6,1687.7,1207.0,1225.5,1819.9,368.0,455.7,475.0,1099.3,625.4,1568.0,942.4,0.0,1306.8,1072.7,1790.8,1616.3,393.3,1393.2,1504.9,1621.5,977.9,1066.1,2944.5,2189.7,1946.4,654.0,1568.2,874.8,1461.6,746.7,748.0,1428.5,2310.5,2546.6,1785.4,754.4,6155.9,807.9,2023.0
1795.4,2873.0,2872.6,2683.3,2128.3,1856.2,1383.0,1584.6,2362.5,1502.1,150.5,1629.7,2218.8,2021.1,2371.6,2290.0,2445.1,1964.5,1982.9,2577.3,1125.4,1213.1,1232.5,1856.8,1382.9,2325.5,1699.8,1317.9,0.0,234.2,2548.2,2934.2,1150.8,2150.7,2262.4,2378.9,1735.3,1823.5,3702.0,2947.1,2703.8,1550.4,2325.6,1632.3,2219.0,1504.1,905.2,743.4,3068.0,3304.0,2542.9,1511.9,4854.0,1565.3,1337.9
1561.2,2638.8,2638.4,2449.1,1894.1,1622.0,1148.8,1350.5,2128.3,1268.0,384.6,1395.6,1984.7,1787.0,2137.5,2055.9,2211.0,1730.3,1748.7,2343.2,891.3,979.0,998.3,1622.6,1148.7,2091.3,1465.6,1083.7,234.2,0.0,2314.1,2700.0,916.6,1916.5,2028.2,2144.8,1501.2,1589.4,3467.8,2713.0,2469.7,1316.2,2091.5,1398.1,1984.9,1270.0,671.1,509.2,2833.8,3069.8,2308.7,1277.7,4619.8,1331.2,1103.8
2319.2,3396.8,3396.4,1690.7,2652.1,2380.0,1906.8,2108.5,2886.3,2026.0,2751.3,2153.6,2742.7,2545.0,2895.5,2813.9,2969.0,2488.3,2506.8,3101.2,1649.3,1737.0,1756.3,2380.6,1906.7,2849.3,2223.7,1281.3,2588.1,2354.0,0.0,1941.6,1674.6,2674.5,2786.2,2902.8,2259.2,2347.4,4225.8,3471.0,3227.7,1662.1,2849.5,2156.1,2742.9,2028.0,2029.3,2709.8,3591.8,3827.9,3066.7,2035.7,6481.2,2089.2,3734.5
1625.3,2712.1,2711.7,3028.6,1958.2,1686.1,1154.0,1414.6,2192.4,1034.8,2533.6,1459.7,2048.8,1851.1,2201.6,2120.0,2275.1,1794.4,1812.8,2407.3,1596.9,1684.6,1704.0,1686.7,1154.1,2155.4,1529.7,1789.4,2124.8,1890.6,1337.9,0.0,1386.2,1980.6,2092.3,2208.9,1565.3,1653.5,3531.9,2777.1,2533.8,2021.9,2155.6,1462.2,2049.0,1032.8,1811.6,2072.6,2897.9,3133.9,2372.8,1162.0,4539.6,1215.4,1792.9
644.6,1722.2,1721.8,1754.7,977.5,705.4,232.2,433.9,1211.7,351.4,1434.0,479.0,1068.1,870.4,1220.9,1139.3,1294.4,813.7,832.1,1426.6,196.8,284.5,303.9,706.0,232.1,1174.7,549.0,389.3,1270.8,1036.7,1397.5,2005.6,0.0,999.9,1111.6,1228.2,584.6,672.8,2551.2,1796.4,1553.1,621.8,1174.9,481.5,1068.3,353.4,712.0,1392.5,1917.2,2153.2,1392.1,361.1,3703.2,414.6,1556.5
593.0,1094.5,1094.1,2754.1,581.3,493.4,876.9,894.4,815.5,996.0,2377.5,794.9,225.0,328.5,617.9,743.0,898.1,387.9,218.0,535.7,1098.3,1010.6,991.3,492.8,876.8,778.5,778.1,1388.8,2214.3,1980.2,2042.2,3005.1,1050.2,0.0,183.9,300.5,813.6,901.8,1785.5,961.6,787.4,1427.2,778.6,797.4,225.2,998.1,1655.5,2335.9,1151.5,1387.6,995.9,1005.8,2593.8,1059.3,2201.2
589.1,910.6,910.1,2826.6,494.1,406.2,949.4,966.9,728.3,1068.5,2450.0,867.4,286.3,241.2,557.5,655.8,810.9,571.8,402.0,351.8,1170.8,1083.1,1063.8,405.6,949.3,691.3,850.6,1461.3,2286.8,2052.7,2114.6,3077.6,1122.7,183.9,0.0,116.5,886.1,974.3,1969.5,777.7,971.3,1499.7,691.4,869.9,286.5,1070.6,1727.9,2408.4,936.3,1571.5,908.7,1078.3,2409.9,1131.8,2273.6
705.7,794.0,793.6,2943.2,610.6,522.7,1065.9,1083.5,844.8,1185.1,2566.5,983.9,402.8,357.8,441.0,742.7,927.4,688.3,518.5,235.3,1287.3,1199.6,1180.3,522.2,1065.9,778.1,967.1,1577.8,2403.3,2169.2,2231.2,3194.1,1239.2,300.5,116.5,0.0,1002.6,1090.8,2086.0,661.2,1087.9,1616.3,778.3,986.4,403.0,1187.1,1844.5,2525.0,819.8,1184.0,1025.2,1194.8,2293.4,1248.3,2390.2
259.2,1336.9,1336.4,2420.4,592.2,320.1,543.1,560.7,826.4,662.3,2043.7,461.1,699.6,485.0,835.5,753.9,909.0,344.4,306.8,1010.3,764.5,676.8,657.5,320.6,543.1,789.4,444.3,1055.0,1880.6,1646.4,1708.4,2671.3,716.4,474.6,658.5,775.1,0.0,568.0,2025.9,1411.0,1027.7,1093.5,789.5,463.6,699.7,664.3,1321.7,2002.2,1391.9,1627.9,1006.8,672.0,2705.3,725.5,1867.4
441.6,1461.2,1460.8,2602.8,774.6,502.5,725.5,743.1,1008.8,844.7,2226.1,643.5,591.7,695.2,984.6,936.3,1091.4,140.9,198.9,902.4,946.9,859.2,839.9,503.1,725.5,971.8,626.7,1237.4,2063.0,1828.8,1890.8,2853.7,898.8,366.7,550.6,667.2,662.2,0.0,1918.0,1328.3,919.9,1275.9,971.9,646.1,591.9,846.7,1504.1,2184.6,1284.0,1520.0,1189.2,854.4,2887.7,907.9,2049.8
2098.0,2019.4,2019.0,4259.1,1924.4,2158.8,2381.9,2399.4,2158.5,2501.0,3882.5,2299.8,2067.1,2170.6,1666.4,1968.1,2241.2,1892.8,1723.0,1516.7,2603.3,2515.6,2496.2,2159.4,2381.8,2003.5,2283.0,2893.7,3719.3,3485.1,3547.1,4510.0,2555.2,1842.2,2026.1,1752.0,2318.6,2406.7,0.0,1236.9,998.2,2932.2,2003.7,2302.4,2067.3,2503.0,3160.4,3840.9,1092.3,988.0,2339.0,2510.8,3518.7,2564.2,3706.1
1273.9,928.6,928.1,3511.4,833.5,1090.9,1634.1,1651.7,1067.7,1753.3,3134.7,1552.1,1064.0,1018.9,575.5,877.2,1150.4,1349.5,1179.7,425.9,1855.5,1767.8,1748.5,1090.4,1634.1,912.7,1535.3,2146.0,2971.5,2737.4,2799.4,3762.3,1807.4,961.6,777.7,661.2,1570.8,1659.0,1236.9,0.0,849.1,2184.5,912.8,1554.6,1064.2,1755.3,2412.7,3093.2,304.7,668.9,1248.1,1763.0,2427.9,1816.5,2958.4
1099.8,1631.5,1631.1,3260.9,1425.3,1160.7,1383.7,1401.2,1659.5,1502.9,2884.3,1301.7,1069.0,1172.5,1278.5,1587.1,1742.1,894.7,724.9,1128.9,1605.1,1517.4,1498.1,1161.2,1383.6,1622.5,1284.9,1895.6,2721.1,2487.0,2549.0,3511.9,1557.0,844.0,1027.9,1144.5,1320.4,1408.6,998.2,849.1,0.0,1934.1,1622.6,1304.2,1069.2,1504.9,2162.3,2842.8,364.1,600.2,1839.9,1512.6,3130.9,1566.1,2708.0
1328.1,2405.7,2405.3,1740.5,1661.0,1388.9,915.7,1117.3,1895.2,1034.8,1760.2,1162.4,1751.5,1553.9,1904.3,1822.8,1977.8,1497.2,1515.6,2110.0,425.0,416.6,436.0,1389.5,915.6,1858.2,1232.5,715.4,1597.0,1362.8,2080.9,1991.4,683.5,1683.4,1795.1,1911.6,1268.0,1356.2,3234.7,2479.8,2236.5,0.0,1858.3,1165.0,1751.7,1036.8,1038.1,1718.6,2600.7,2836.7,2075.6,1044.6,4386.7,1098.0,2313.2
652.4,459.1,458.7,2889.9,212.0,469.4,1012.6,1030.2,446.2,1131.8,2513.2,930.6,647.8,450.2,337.3,109.5,528.9,940.5,902.9,543.0,1234.0,1146.3,1127.0,468.9,1012.6,-0.1,913.8,1524.5,2350.0,2115.9,2177.9,3140.8,1185.9,778.6,691.4,778.3,949.3,1037.5,2003.7,912.8,1566.0,1563.0,0.0,933.1,648.0,1133.8,1791.2,2471.7,1071.4,1435.6,626.6,1141.5,1915.8,1195.0,2336.9
1204.0,2281.6,2281.2,1956.7,1536.9,1264.8,791.6,993.2,1771.1,910.7,1636.1,1038.3,1627.5,1429.8,1780.2,1698.7,1853.7,1373.1,1391.5,1986.0,300.9,213.2,193.9,1265.4,791.5,1734.1,1108.4,591.3,1472.9,1238.7,1956.8,2207.7,559.4,1559.3,1671.0,1787.6,1144.0,1232.1,3110.6,2355.8,2112.4,629.8,1734.3,0.0,1627.7,912.8,914.0,1594.5,2476.6,2712.6,1951.5,920.5,4262.6,974.0,2189.1
446.1,1034.0,1033.6,2683.6,351.1,263.2,806.4,823.9,585.3,925.5,2307.0,724.4,-0.2,98.2,532.6,512.8,667.9,734.2,633.8,680.4,1027.8,940.1,920.8,262.6,806.3,548.3,707.6,1318.3,2143.8,1909.7,1971.6,2934.6,979.7,415.8,328.6,445.1,743.1,831.3,2201.3,1108.1,1203.2,1356.7,548.4,726.9,0.0,927.6,1585.0,2265.4,1266.7,1803.4,765.7,935.3,2464.2,988.8,2130.6
592.5,1670.1,1669.7,2122.0,925.4,653.3,121.2,381.7,1159.6,2.0,1500.8,426.8,1016.0,818.3,1168.7,1087.2,1242.2,761.6,780.0,1374.5,564.1,651.8,671.2,653.9,121.2,1122.6,496.9,756.6,1337.7,1103.5,1044.1,2372.9,353.4,947.8,1059.5,1176.1,532.5,620.7,2499.1,1744.3,1500.9,989.1,1122.8,429.4,1016.2,0.0,778.8,1459.3,1865.1,2101.1,1340.0,129.2,3349.9,182.6,1203.1
1294.5,2372.2,2371.7,2182.4,1627.5,1355.4,882.2,1083.8,1861.7,1001.3,1067.7,1128.9,1718.0,1520.3,1870.8,1789.2,1944.3,1463.7,1482.1,2076.5,624.6,712.3,731.6,1356.0,882.1,1824.7,1199.0,817.1,904.5,670.3,2047.4,2433.4,649.9,1649.9,1761.6,1878.1,1234.5,1322.7,3201.2,2446.3,2203.0,1049.6,1824.8,1131.5,1718.2,1003.3,0.0,1026.1,2567.1,2803.2,2042.1,1011.1,4353.2,1064.5,1620.7
2015.0,3092.6,3092.2,2902.9,2347.9,2075.8,1602.6,1804.2,2582.1,1721.7,1004.5,1849.3,2438.4,2240.8,2591.2,2509.7,2664.7,2184.1,2202.5,2796.9,1345.0,1432.7,1452.1,2076.4,1602.5,2545.1,1919.4,1537.5,841.4,607.2,2640.4,3153.8,1370.4,2370.3,2482.0,2598.5,1954.9,2043.1,3921.6,3166.7,2923.4,1770.0,2545.2,1851.9,2438.6,1723.7,1124.8,0.0,3287.6,3523.6,2762.5,1731.5,4946.2,1784.9,594.6
1464.0,1087.2,1086.8,3625.1,992.1,1249.6,1747.9,1765.4,1226.3,1867.0,3248.4,1665.8,1222.6,1177.5,734.1,1035.9,1309.0,1258.8,1089.0,584.5,1969.3,1881.6,1862.2,1249.0,1747.8,1071.3,1649.0,2259.7,3085.3,2851.1,2913.1,3876.0,1921.1,1120.2,936.3,819.8,1684.5,1772.7,1092.3,304.7,364.1,2298.2,1071.4,1668.4,1222.8,1869.0,2526.4,3206.9,0.0,524.3,1406.7,1876.8,2586.5,1930.2,3072.1
1700.0,1451.4,1451.0,3861.1,1356.4,1760.8,1983.9,2001.4,1590.5,2103.0,3484.5,1901.9,1669.2,1772.7,1098.3,1400.1,1673.2,1494.9,1325.0,948.7,2205.3,2117.6,2098.3,1761.4,1983.8,1435.5,1885.1,2495.8,3321.3,3087.2,3149.2,4112.1,2157.2,1444.2,1628.1,1184.0,1920.6,2008.8,988.0,668.9,600.2,2534.2,1435.6,1904.4,1669.4,2105.1,2762.5,3442.9,524.3,0.0,1770.9,2112.8,2950.7,2166.3,3308.2
809.2,473.6,473.2,3046.7,368.8,626.2,1169.4,1187.0,603.0,1288.6,2670.0,1087.4,804.7,607.0,494.1,266.3,685.7,1097.3,1059.7,699.8,1390.8,1303.1,1283.8,625.7,1169.4,156.9,1070.6,1681.3,2506.9,2272.7,2601.1,3297.6,1342.7,935.4,848.2,935.1,1106.1,1194.3,2160.5,1069.6,1722.8,1719.8,156.8,1090.0,804.8,1290.6,1948.0,2628.5,1228.2,1592.4,0.0,1298.3,1930.4,1351.8,2493.7
1104.9,2182.5,2182.1,1992.8,1437.8,1165.7,692.5,894.2,1672.0,811.7,1371.7,939.3,1528.4,1330.7,1681.2,1599.6,1754.7,1274.0,1292.4,1886.9,435.0,522.7,542.0,1166.3,692.4,1635.0,1009.3,627.4,1208.5,974.3,1857.8,2243.8,460.3,1460.2,1571.9,1688.5,1044.9,1133.1,3011.5,2256.7,2013.4,859.9,1635.2,941.8,1528.6,813.7,649.6,1330.1,2377.5,2613.5,1852.4,0.0,4163.5,53.4,1924.7
4162.4,3543.1,3542.7,7586.3,3722.1,3979.5,4515.2,4775.7,3956.3,4396.0,5894.8,4820.8,4157.9,3960.2,3847.4,3619.6,4038.9,4450.5,4412.9,2830.7,4958.1,5045.8,5065.2,3978.9,4515.2,3510.2,4423.8,5150.6,5486.0,5251.8,5895.6,7837.3,4747.4,3366.4,3182.5,3066.0,4459.4,4547.6,4291.3,3200.5,3903.5,5383.1,3510.0,4823.4,4158.1,4394.0,5172.8,5433.7,3359.1,3723.3,4136.7,4523.2,0.0,4576.6,5154.0
1051.4,2129.1,2128.6,1939.3,1384.4,1112.3,639.1,840.7,1618.6,758.2,1318.2,885.8,1474.9,1277.2,1627.7,1546.1,1701.2,1220.6,1239.0,1833.4,381.5,469.2,488.5,1112.9,639.0,1581.6,955.9,574.0,1155.1,920.9,1804.3,2190.3,406.8,1406.8,1518.5,1635.0,991.4,1079.6,2958.1,2203.2,1959.9,806.5,1581.7,888.4,1475.1,760.2,596.2,1276.7,2324.1,2560.1,1799.0,768.0,4110.1,0.0,1871.2
1690.0,2767.6,2767.2,2577.9,2022.9,1750.8,1277.6,1479.2,2257.1,1396.7,679.6,1524.3,2113.5,1915.8,2266.2,2184.7,2339.7,1859.1,1877.5,2472.0,1020.0,1107.7,1127.1,1751.4,1277.5,2220.1,1594.4,1212.5,516.4,282.2,2442.8,2828.8,1045.4,2045.3,2157.0,2273.5,1629.9,1718.1,3596.6,2841.7,2598.4,1445.0,2220.2,1526.9,2113.6,1398.8,799.8,464.1,2962.6,3198.6,2437.5,1406.5,4748.6,1459.9,0.0
