1642.4,3057.8,1134.5,1118.3,868.6,779.9,1330.3,234.4,306.1,50.3,0.0,2208.3,2006.4,1394.1,1712.2,2082.7,1438.9,1611.0,1656.2,1428.7,1085.1,2312.1,2236.1,2101.1,2212.5,2047.8,2629.2,2435.6,2277.3,1390.7,2220.7,2154.5,1361.9,1997.8,1784.1,1471.4,1518.6,954.2,1358.1,1057.3,1330.4,1906.8,2405.1,2278.6,1145.6,1232.9,1192.3,2445.0,47.5,1848.9,1526.4,1662.2,1473.4,1174.5,1772.8,1318.5,171.2,2214.0,1440.5,1273.7,3352.8,1577.5,1948.8,1272.5,1081.5,1468.7,1377.0,1524.6,1220.3,706.6,2369.2,3844.2,3982.5,3740.5,3493.9,3323.0,3269.6,3837.8,3505.9,3962.2,3628.9,3650.6,3956.1,3759.1,3695.7,4216.1,1024.3,1268.3,1004.7,1841.6,2013.3,1186.1,3492.3,3525.1,3911.6,2860.7,3009.2,2398.9,1732.0,1416.3,888.9,1491.6,1460.8,354.6,653.0,1913.1,1918.5,1745.8,142.2,875.6,2543.5,1392.5,770.8,275.8,2237.0,2084.0,1784.4,877.6,877.6,1777.6,1664.5,1302.7,1682.7,1793.1,1761.0,1460.2,573.7,1313.0,949.4,1386.3,2961.3,1685.1,3390.1,2331.5,2994.1,2805.6,1005.9,1058.5,1665.7,2383.8
946.9,1810.5,951.9,1388.4,1387.4,1298.7,1219.4,972.3,1044.0,788.2,737.9,0.0,567.1,1283.2,869.4,1709.0,743.4,915.4,1190.2,962.8,1139.2,1846.2,1770.2,1635.2,1746.6,1581.9,2163.2,1927.0,1793.1,744.1,1764.0,1780.7,1251.0,1705.6,1482.7,1140.1,823.1,1473.0,1202.1,1301.0,1219.5,1440.8,1939.1,1812.7,1415.7,1319.6,1166.0,1979.1,785.4,1415.8,830.8,1551.3,1362.5,1444.6,1077.2,832.8,909.1,5.7,1706.1,1539.3,2032.5,1111.6,389.7,1161.6,1135.6,822.1,681.4,829.0,734.6,1282.0,1860.6,2847.8,2986.1,2537.9,2291.3,2120.5,2273.3,2841.4,2303.4,2965.8,2426.3,2654.2,2959.7,2762.7,2699.3,3219.7,841.7,1070.2,1274.8,609.9,1547.3,1456.2,2289.8,2528.7,2915.2,1613.4,1761.9,1890.3,1621.1,1352.8,1612.8,1336.8,2404.2,1078.5,198.9,2578.5,2686.1,2826.3,1514.2,720.9,2617.7,2249.4,616.1,999.8,2082.2,1929.2,1629.6,279.4,279.4,2443.1,2388.5,2026.6,1528.0,1638.3,2271.6,1297.8,178.0,1691.7,1552.7,1223.9,3035.5,1522.7,3046.9,2383.1,3068.2,2879.8,1729.8,1782.4,2746.2,1785.7
1174.7,2038.2,1179.7,1616.2,1883.1,1794.4,1660.9,1200.1,1271.8,1016.0,965.7,367.5,0.0,1621.5,1097.1,2016.3,971.2,1143.2,1418.0,1190.5,1367.0,2074.0,1997.9,1863.0,1974.4,1809.6,2663.4,2369.1,2210.9,971.8,2154.3,2088.0,1692.6,1931.3,2011.5,1367.8,1050.9,1968.7,1429.9,1387.9,1661.0,1668.6,2166.9,2040.5,1643.5,1547.4,1523.0,2206.9,1013.2,1643.6,1058.6,1889.6,1700.8,1672.4,1305.0,1060.5,1136.8,373.3,1374.0,1207.2,2260.2,1339.3,177.4,1603.1,1363.4,1049.9,909.2,1056.8,962.3,1721.1,2302.7,3075.6,3213.9,2765.7,2519.1,2348.3,2501.0,3069.1,2531.2,3193.5,2654.1,2881.9,3187.5,2990.5,2927.1,3447.5,1069.5,738.1,1502.6,837.7,1775.1,1684.0,2517.5,2756.4,3143.0,1841.2,1989.7,2332.4,1959.4,1559.2,1855.7,1620.1,2202.3,1361.8,482.2,2376.6,2484.2,2624.4,2148.6,1004.2,2901.0,2047.5,899.4,1283.1,2893.4,2212.5,1913.0,99.5,99.5,2241.2,2814.8,2452.9,1811.3,1921.7,2069.7,1095.9,461.4,1489.8,1350.8,1022.0,3318.8,1320.8,3084.5,2666.4,3351.6,3163.1,2245.8,2298.4,2544.3,1594.9
1035.4,2609.4,1155.8,1212.7,1238.7,1150.0,248.2,1226.4,1154.7,1170.5,1120.2,1977.0,1775.2,0.0,1261.8,616.3,733.9,800.7,627.3,399.8,963.5,1135.4,848.5,957.7,1069.2,656.2,1263.4,969.1,810.9,1126.4,754.3,688.0,279.8,666.7,390.0,442.5,647.3,1324.3,504.6,426.1,248.2,877.9,1376.2,1249.8,1240.0,622.1,291.1,1239.7,1167.7,454.8,716.1,268.1,79.3,1268.9,838.5,1080.0,1291.4,1982.8,730.4,944.5,2323.9,548.6,1717.5,286.7,959.8,1204.4,700.7,917.5,981.8,1076.7,902.7,2815.3,2953.6,2711.6,2465.0,2294.2,2240.8,2808.9,2477.0,2933.3,2600.0,2621.7,2927.3,2730.2,2666.9,3187.3,1045.6,1037.0,1099.1,1393.2,900.8,1280.4,2463.4,2496.2,2882.7,2412.4,2560.8,932.4,337.9,478.0,488.8,2036.8,652.5,764.7,1198.3,1275.3,1382.9,1529.2,1200.4,1420.9,2326.9,584.3,1316.1,745.4,2782.2,2629.3,2329.7,1703.6,1703.6,1139.9,1447.9,1086.1,2228.0,2338.4,968.4,682.7,1119.0,192.7,738.5,608.8,2744.7,907.6,3935.4,2114.9,2777.5,2589.0,879.0,931.6,1449.1,3209.8
512.1,1927.4,552.1,953.6,952.6,863.9,784.6,672.6,744.4,488.5,438.2,1162.2,1445.5,848.4,0.0,1274.2,308.6,480.6,755.4,528.0,704.5,1411.4,1335.4,1200.4,1311.8,1147.1,1728.4,1492.2,1358.3,444.4,1329.3,1345.9,816.2,1270.8,1047.9,705.3,388.3,1038.2,767.3,866.2,784.7,1006.0,1504.3,1377.9,980.9,884.8,731.2,1544.3,485.8,981.0,396.0,1116.5,927.7,1009.8,642.4,398.0,609.4,1167.9,1170.5,1384.6,2452.1,676.8,1268.1,726.8,700.8,522.5,246.6,96.1,299.8,847.3,1425.8,2943.5,3081.8,2839.7,2593.1,2422.3,2368.9,2937.0,2605.2,3061.4,2728.2,2749.8,3055.4,2858.4,2795.0,3315.4,441.9,1477.1,840.0,711.2,1112.5,1021.4,2591.6,2624.4,3010.9,1730.4,1878.8,1455.5,1186.3,918.1,1030.5,1623.0,1602.4,498.2,784.5,2054.6,2060.1,1887.4,933.9,1007.1,2685.1,1534.1,902.3,419.4,2368.4,2215.4,1915.9,1009.0,1009.0,1919.2,1806.1,1444.3,1814.2,1924.6,1902.6,1694.1,705.2,1454.5,1277.1,1620.1,3102.9,1918.9,3521.6,2473.1,3135.7,2947.2,1149.5,1202.1,1807.3,2515.3
1750.5,3324.5,1931.9,1988.8,1843.8,1755.0,830.2,1831.4,1759.7,1885.6,1835.4,2197.2,1995.3,894.0,1976.9,0.0,1369.9,1297.7,1209.3,981.9,1739.6,877.5,590.7,699.9,811.3,398.4,647.1,352.8,194.6,1841.5,138.0,71.7,861.9,84.9,418.7,1024.6,1423.5,1929.3,1086.6,1008.2,830.3,847.1,1012.5,886.1,2016.1,1204.1,873.1,623.4,1882.9,239.3,1298.1,641.3,973.3,2045.0,1290.1,1795.1,2006.5,2203.0,642.2,1167.8,2209.8,1130.7,1937.7,868.8,1736.0,1919.6,1415.9,1632.6,1696.9,1681.7,286.5,2701.2,2839.5,2597.5,2350.9,2180.1,2126.7,2694.8,2363.0,2819.2,2485.9,2507.6,2813.2,2616.2,2552.8,3073.2,1821.7,1257.2,1875.2,2108.4,642.9,2056.6,2349.4,2382.1,2768.7,3127.5,3275.9,316.2,711.1,1060.0,1090.0,2462.6,241.5,1190.5,1624.1,381.3,488.9,629.0,1626.2,1846.7,2263.4,335.2,1741.9,1171.2,3208.0,3055.1,3017.8,2098.3,2098.3,245.8,899.6,1022.5,2916.2,2778.1,74.4,1077.5,1544.8,809.0,1427.1,1003.5,2681.2,768.3,4361.2,2051.3,2714.0,2525.5,1480.2,1532.8,549.0,3604.6
310.3,1970.6,595.4,740.1,739.1,650.4,571.1,715.8,787.6,531.7,481.4,1205.4,1488.7,634.9,536.7,1060.7,0.0,177.3,541.9,314.5,491.0,1197.9,1121.9,986.9,1098.3,933.6,1514.9,1278.7,1144.8,487.6,1115.8,1132.4,602.7,1057.3,834.4,491.8,174.8,824.7,553.8,652.7,571.2,792.5,1290.8,1164.4,767.4,671.3,517.7,1330.8,529.0,767.5,182.5,903.0,714.2,796.3,123.7,441.2,652.6,1211.1,957.0,1171.1,2238.6,463.3,1311.3,513.3,487.3,565.7,62.0,192.4,343.0,633.8,1212.3,2730.0,2868.3,2626.2,2379.6,2208.8,2155.4,2723.5,2391.7,2847.9,2514.7,2536.3,2841.9,2644.9,2581.5,3101.9,485.1,1263.6,626.5,754.4,899.0,807.9,2378.1,2410.9,2797.4,1773.6,1922.0,1242.0,972.8,704.6,502.5,1497.1,1074.4,224.9,658.5,1447.6,1453.0,1280.4,660.6,881.1,2078.1,1006.2,776.3,205.6,2242.5,2089.5,1789.9,883.1,883.1,1312.1,1199.1,837.2,1688.2,1798.6,1295.5,1166.2,579.2,926.6,1003.8,1092.2,2495.9,1391.0,3395.6,1866.0,2528.7,2340.2,876.3,928.9,1200.3,2389.3
557.9,2132.0,739.4,796.2,795.2,706.5,407.0,877.2,948.9,693.1,642.8,1366.7,1837.6,470.8,784.4,896.6,177.3,0.0,377.8,150.4,547.1,1033.8,957.8,822.8,934.2,769.5,1350.8,1114.6,980.7,648.9,951.7,968.3,438.6,893.2,670.3,327.7,230.9,880.8,389.7,488.6,407.1,628.4,1126.7,1000.3,823.5,507.2,353.6,1166.7,690.3,603.4,238.6,738.9,550.1,852.4,97.5,602.5,813.9,1372.5,792.9,1007.0,2074.5,299.2,1780.0,349.2,543.4,727.0,223.3,440.1,504.3,689.9,1048.2,2565.9,2704.2,2462.2,2215.6,2044.7,1991.3,2559.4,2227.6,2683.8,2350.6,2372.3,2677.8,2480.8,2417.4,2937.8,629.1,1099.5,682.6,915.8,734.9,864.0,2214.0,2246.8,2633.3,1934.9,2083.4,1077.9,808.7,540.5,569.3,1669.1,1141.2,397.0,830.5,1375.4,1380.8,1208.1,832.7,1053.2,2005.9,1073.0,948.4,377.7,2414.5,2261.5,1961.9,1055.1,1055.1,1239.9,1126.9,765.0,1860.3,1970.6,1223.3,1233.0,751.3,993.4,1175.9,1159.0,2423.7,1457.8,3567.6,1793.8,2456.4,2268.0,959.5,1012.1,1128.1,2561.3
819.4,2393.4,1000.8,1057.7,1056.7,967.9,623.8,1138.6,1210.4,954.5,904.2,1628.2,2054.5,687.6,1045.8,1113.4,438.8,366.6,0.0,367.2,808.5,1250.6,1174.6,1039.6,1151.0,986.3,1567.7,1331.4,1197.5,910.4,1168.5,1185.1,655.5,1110.0,887.1,544.5,492.4,1142.2,606.5,705.4,623.9,845.3,1343.6,1217.2,1085.0,724.0,570.4,1383.5,951.8,820.3,500.1,955.7,766.9,1113.9,359.0,864.0,1075.4,1633.9,1009.8,1223.8,2291.3,516.0,1996.8,566.0,804.9,988.5,484.8,701.5,765.8,951.3,1265.1,2782.7,2921.0,2679.0,2432.4,2261.6,2208.2,2776.3,2444.4,2900.7,2567.4,2589.1,2894.6,2697.6,2634.2,3154.7,890.6,1316.3,944.1,1177.2,951.8,1125.5,2430.8,2463.6,2850.1,2196.4,2344.8,1294.8,1025.5,757.3,571.3,1943.9,967.8,671.8,1105.3,1603.5,1608.9,1436.2,1107.4,1327.9,2234.0,899.6,1223.2,652.4,2689.3,2536.3,2236.7,1329.9,1329.9,1468.0,1354.9,993.1,2135.1,2245.4,1283.7,1059.6,1026.0,820.0,1012.1,985.6,2651.8,1284.4,3842.4,2021.9,2684.5,2496.1,961.4,1014.0,1356.2,2836.1
899.1,2473.1,1080.5,1137.4,1136.4,1047.6,647.0,1218.3,1290.1,1034.2,984.0,1707.9,2077.7,710.8,1125.5,746.2,518.5,389.8,227.5,0.0,888.2,883.4,807.4,672.4,783.8,619.1,1200.5,964.2,830.3,990.1,801.3,817.9,678.7,742.8,519.9,567.7,572.1,1222.0,629.8,728.7,647.1,478.1,976.4,850.0,1164.7,747.2,593.6,1016.3,1031.5,453.1,579.8,742.6,790.1,1193.6,438.7,943.7,1155.1,1713.6,1033.0,1247.0,1924.1,148.8,2020.0,589.2,884.6,1068.2,564.5,781.2,845.5,1031.0,897.9,2415.5,2553.8,2311.8,2065.2,1894.4,1841.0,2409.1,2077.2,2533.5,2200.2,2221.9,2527.4,2330.4,2267.0,2787.5,970.3,1339.5,1023.8,1257.0,584.6,1205.2,2063.6,2096.4,2482.9,2276.1,2424.5,927.6,812.4,780.5,343.8,1716.4,740.4,444.3,877.9,1376.0,1381.4,1208.8,880.0,1100.5,2006.5,672.1,995.7,425.0,2461.8,2308.8,2009.3,1102.4,1102.4,1240.6,1127.5,765.6,1907.6,2018.0,1056.2,832.1,798.6,592.6,784.7,758.1,2424.3,1057.0,3615.0,1794.4,2457.1,2268.6,734.0,786.6,1128.7,2608.7
922.8,2338.1,414.9,497.9,248.2,159.4,889.4,615.0,543.2,715.1,664.9,1967.0,1765.1,953.2,992.5,1554.4,719.3,891.3,1035.7,808.2,0.0,1691.7,1615.6,1480.7,1592.1,1427.3,2008.7,1772.5,1638.5,671.0,1609.5,1626.2,921.1,1551.0,1328.2,850.9,799.0,333.7,737.7,816.0,889.5,1286.3,1784.6,1658.2,525.1,612.5,836.0,1824.6,712.4,1261.3,806.7,1221.3,1032.5,554.0,1053.1,598.8,836.0,1972.7,1199.2,1032.4,2732.3,957.0,1707.4,831.6,361.8,749.1,657.3,804.9,500.6,142.8,1706.1,3223.7,3362.0,3120.0,2873.4,2702.6,2649.2,3217.3,2885.5,3341.7,3008.4,3030.1,3335.7,3138.6,3075.3,3595.7,304.7,1027.0,384.3,1121.9,1392.8,565.6,2871.8,2904.6,3291.2,2141.1,2289.5,1735.8,1291.1,1022.9,732.1,1892.9,1304.0,620.8,1054.4,1817.3,1822.7,1650.1,731.4,1277.0,2447.8,1235.8,1172.2,601.5,2638.3,2485.3,2185.7,1278.9,1278.9,1681.9,1568.8,1207.0,2084.1,2194.4,1665.3,1160.9,975.1,1156.2,650.0,1086.9,2865.6,1385.7,3791.5,2235.7,2898.4,2709.9,716.6,769.3,1570.0,2785.2
