1220.1,3166.9,2930.0,1210.9,3391.8,2326.8,1944.0,1101.1,1783.7,1343.8,2800.4,263.1,1518.5,872.9,671.6,2140.8,2464.5,1207.5,1212.3,1505.9,1832.4,926.0,1819.1,892.7,242.5,0.0,1943.7,874.3,1892.4,1598.6,1320.4,1210.9,485.7,1889.3,1523.2,1781.8,1816.4,1563.3,1383.1,1092.4,894.1,672.9,2732.5,2345.4
1028.2,1223.2,986.3,1273.1,1448.1,4239.0,349.6,1163.3,1355.7,915.8,4712.5,2175.3,446.5,1362.8,1398.5,197.1,520.8,1125.1,791.7,1077.9,185.9,1354.6,624.1,1209.2,1687.6,1973.6,0.0,1364.1,51.3,348.0,1199.9,1273.1,1521.2,54.4,1095.2,1353.8,621.5,402.9,560.6,971.9,1210.7,1399.7,4644.6,401.7
654.2,2601.0,2364.1,644.9,2825.9,3183.1,1378.1,535.1,1217.8,777.9,3656.7,1119.5,952.5,1.4,342.7,1574.8,1898.5,974.0,646.3,940.0,1266.5,360.1,1253.1,194.2,631.8,917.8,1377.7,0.0,1326.4,1032.6,754.4,644.9,465.4,1323.4,957.3,1215.8,1250.5,997.4,817.1,526.5,192.7,343.9,3588.8,1779.4
976.9,1274.6,1037.6,1221.8,1499.4,4187.6,298.3,1112.0,1304.3,864.5,4661.2,2124.0,395.1,1311.4,1347.2,248.4,572.1,1073.7,740.4,1026.6,134.6,1303.3,572.8,1157.9,1636.3,1922.3,51.3,1312.8,0.0,296.6,1148.6,1221.8,1469.9,3.0,1043.9,1302.4,570.2,351.6,509.3,920.6,1159.3,1348.4,4593.3,453.0
890.7,1568.3,1331.4,925.1,1793.2,3891.0,345.4,815.3,1007.7,567.8,4364.6,1827.3,98.5,1014.8,1050.5,542.2,865.9,1173.0,839.6,729.9,233.8,1006.6,672.0,861.2,1339.6,1625.6,345.1,1016.2,293.8,0.0,851.9,925.1,1173.2,290.7,747.2,1005.8,669.4,450.8,608.5,623.9,862.7,1051.8,4296.6,746.8
797.1,2436.7,2199.8,663.4,2661.6,3629.2,1213.8,553.6,1053.5,613.6,4102.8,1565.6,788.3,753.1,788.8,1410.6,1095.8,894.0,560.6,775.7,1102.2,744.9,799.8,599.5,1077.9,1363.9,1213.5,754.4,1162.2,868.4,0.0,663.4,911.5,1159.1,793.0,1051.6,797.1,544.1,397.2,228.0,600.9,790.0,4034.9,1615.2
563.0,2472.3,2235.4,0.0,2697.2,3563.3,1249.4,226.1,1089.1,649.2,4036.9,1499.6,823.9,687.1,722.8,1446.2,1769.9,1354.1,965.2,811.4,1137.8,678.9,1124.5,533.5,1011.9,1297.9,1249.1,688.5,1197.8,904.0,625.8,0.0,845.5,1194.8,828.6,1087.2,1121.8,868.7,688.5,397.8,535.0,724.1,3968.9,1650.8
811.2,2758.0,2521.1,802.0,2982.9,2794.5,1535.1,692.2,1374.8,934.9,3268.1,730.9,1109.6,464.0,262.8,1731.9,2055.6,798.6,803.4,1097.1,1423.5,517.1,1410.2,483.8,243.2,529.2,1534.8,465.4,1483.5,1189.7,911.5,802.0,0.0,1480.5,1114.3,1372.9,1407.5,1154.4,974.2,683.5,485.2,264.0,3200.2,1936.5
973.8,1277.6,1040.7,1218.8,1502.5,4184.6,295.3,1108.9,1301.3,861.4,4658.2,2120.9,392.1,1308.4,1344.2,251.4,575.1,1070.7,737.4,1023.6,131.6,1300.3,569.8,1154.8,1633.2,1919.2,54.4,1309.8,3.0,293.6,1145.5,1218.8,1466.8,0.0,1040.8,1299.4,567.1,348.6,506.3,917.5,1156.3,1345.4,4590.3,456.0
772.8,2218.4,1981.5,807.2,2443.3,3773.1,995.5,373.3,568.1,176.2,4246.6,1709.4,569.9,896.9,932.6,1192.3,1516.0,1563.9,1175.0,338.3,883.9,888.7,1322.1,743.3,1221.7,1507.7,995.2,898.2,943.9,650.1,734.0,807.2,1055.3,940.8,0.0,566.2,1319.4,1100.9,796.7,506.0,744.8,933.8,4178.7,1396.9
1004.0,2449.7,2212.8,1038.5,2674.6,4004.3,1226.8,604.6,1.9,407.5,4477.9,1940.7,801.2,1128.1,1163.9,1423.5,1747.2,1795.1,1406.3,569.6,1115.2,1120.0,1553.4,974.6,1453.0,1739.0,1226.4,1129.5,1175.1,881.3,965.3,1038.5,1286.6,1172.1,293.7,0.0,1550.7,1332.2,1027.9,737.3,976.0,1165.1,4410.0,1628.1
899.3,1297.8,995.8,1157.8,1457.6,4123.7,670.5,1048.0,1676.5,1236.7,4597.2,2060.0,767.3,1247.5,1283.2,622.4,298.7,996.2,662.8,1398.8,466.4,1026.8,2.7,1093.9,1572.3,1858.3,670.2,1248.8,618.9,668.8,828.9,1157.8,1405.9,615.8,1416.0,1674.6,0.0,274.1,431.7,722.4,1095.4,1284.4,4529.3,580.7
659.8,1619.4,1382.4,918.3,1844.3,3884.1,396.4,808.5,1402.5,962.6,4357.7,1820.5,493.3,1007.9,1043.7,593.2,551.8,756.7,423.3,1124.7,192.4,787.3,255.7,854.4,1332.8,1618.8,396.1,1009.3,344.8,394.8,589.4,918.3,1166.4,341.8,1142.0,1400.6,253.1,0.0,192.2,482.9,855.8,1044.9,4289.8,797.8
840.0,1799.6,1562.7,726.1,2024.5,3691.9,576.7,616.3,1116.2,676.3,4165.5,1628.3,673.5,815.7,851.5,773.5,732.0,936.9,603.6,838.4,372.6,807.6,436.0,662.2,1140.6,1426.6,576.4,817.1,525.1,575.1,397.2,726.1,974.2,522.1,855.7,1114.3,433.3,180.3,0.0,290.7,663.6,852.7,4097.6,978.1
401.0,2208.7,1971.8,435.4,2433.6,3401.3,985.8,325.6,825.5,385.6,3874.8,1337.6,560.3,525.1,560.8,1182.6,1506.3,978.0,803.2,547.8,874.2,516.9,726.7,371.5,849.9,1135.9,985.5,526.5,934.2,640.4,228.0,435.4,683.5,931.2,565.0,823.6,724.0,470.9,290.7,0.0,373.0,562.1,3806.9,1387.2
612.8,2447.5,2210.6,491.5,2672.4,3203.0,1224.6,381.6,1064.3,624.4,3676.6,1139.3,799.0,191.3,362.6,1421.3,1745.1,993.8,604.9,786.5,1113.0,318.7,1099.6,1.5,651.6,937.6,1224.3,192.7,1172.9,879.2,600.9,491.5,485.2,1169.9,803.8,1062.4,1097.0,843.9,663.6,373.0,0.0,363.8,3608.7,1625.9
689.8,2636.6,2399.7,680.5,2861.5,2981.7,1413.7,570.7,1253.4,813.5,3455.3,918.1,988.1,342.5,1.2,1610.4,1934.1,772.6,681.9,975.6,1302.1,395.7,1288.7,362.3,430.4,716.4,1413.3,343.9,1362.0,1068.2,790.0,680.5,264.0,1359.0,992.9,1251.4,1286.1,1033.0,852.7,562.1,363.8,0.0,3387.4,1815.0
3926.2,5873.0,5636.1,3917.0,6097.9,405.7,4650.1,3807.1,4489.8,4049.9,67.9,2645.2,4224.5,3579.0,3377.7,4846.8,5170.6,3913.6,3918.3,4212.0,4538.5,3632.1,4525.1,3598.7,2948.6,2706.1,4649.8,3580.3,4598.4,4304.7,4026.4,3917.0,3191.7,4595.4,4229.3,4487.9,4522.5,4269.4,4089.1,3798.5,3600.2,3378.9,0.0,5051.4
1429.9,984.4,747.5,1674.8,1209.3,4640.6,751.3,1565.0,1757.3,1317.5,5114.2,2577.0,848.1,1764.4,1800.2,204.6,282.0,1526.8,1193.4,1479.6,587.6,1756.3,577.6,1610.9,2089.3,2375.3,401.7,1765.8,453.0,749.7,1601.6,1674.8,1922.9,456.0,1496.9,1755.4,580.3,804.6,962.3,1373.6,1612.3,1801.4,5046.3,0.0
