856.6,551.9,1445.3,572.0,547.6,44.5,701.3,529.6,743.2,492.1,0.0,310.4,548.9,698.0,744.4,932.9,844.3,962.9,1009.7,869.9,962.6,904.9,1245.7,1379.6,969.4,1325.6,1476.3,1445.3,1054.3,1054.1,1260.5,579.8,783.0,569.5,1540.1,1494.1,1057.1,1415.1,1497.4,1675.5,4582.4,1242.2,1400.8,2814.6,1657.1,5455.6,1621.6,1000.3,1610.0,1728.8,538.9,813.7,249.1,670.4,912.4,2311.6,1702.0,1321.6,780.7,1011.6,906.5,1706.1,1384.6,1869.3,672.5,70.0,1196.1,1001.2,748.9,5391.0,745.0,576.2,1273.2,1058.9,5853.7,3074.7,1991.3,328.1,1622.2,844.9,1866.6,1417.1,1045.9,1052.5,1050.4,662.8,661.6,1526.6,119.9,1406.4,2150.3,698.2,704.3,914.5,4687.0,2703.2
555.6,1145.9,1412.8,1166.0,1141.7,638.6,1295.4,1123.7,1337.2,1086.2,594.1,0.0,247.9,397.1,586.3,632.0,543.3,804.8,708.8,711.8,661.6,603.9,944.7,1078.7,668.5,1024.7,1175.4,1144.4,753.3,753.1,959.6,278.8,482.0,268.5,1239.1,1193.2,756.2,1114.2,1196.4,1374.6,2773.8,941.3,1099.9,2513.7,1356.2,3642.6,1320.6,699.3,1309.0,1427.9,228.4,1407.8,843.2,1264.4,851.5,2905.7,1401.1,1020.6,1374.8,710.7,1500.6,1405.1,1978.7,1568.4,1266.6,664.0,895.2,700.2,1342.9,3577.9,1339.1,1170.3,972.3,757.9,4239.3,2773.8,1690.4,922.2,1321.3,686.9,1565.6,1116.1,745.0,751.5,749.5,361.8,360.6,1225.7,713.9,1105.4,1849.3,1292.2,546.2,613.5,2873.9,2402.3
307.7,1231.6,1498.5,1251.7,1227.4,724.3,1381.1,1209.4,1422.9,1171.9,679.7,562.8,0.0,482.7,672.0,717.6,629.0,890.5,794.4,797.5,747.3,689.6,1030.4,1164.4,754.1,1110.4,1261.0,1230.0,505.4,505.2,711.6,364.5,567.7,20.6,991.2,945.3,508.3,866.2,948.5,1126.6,2302.3,1027.0,626.7,2042.1,1105.7,3171.0,1072.7,451.4,1061.1,933.7,791.2,1493.4,928.9,1350.1,937.1,2991.4,1153.2,772.7,1460.5,796.4,1586.3,956.5,2064.3,1096.8,1352.2,749.7,647.3,452.3,1428.6,3106.4,1424.8,1256.0,1058.0,843.6,3767.8,2302.2,1218.8,1007.9,1073.4,772.5,1317.7,868.2,830.6,837.2,835.2,447.5,446.3,1311.3,799.6,1191.1,1601.4,1377.9,631.9,365.6,2402.3,1930.7
881.7,1389.8,1015.7,1409.9,1385.5,882.5,1539.3,1367.6,1581.1,1330.1,837.9,721.0,574.0,0.0,285.5,234.9,146.3,504.9,311.7,411.0,264.6,206.9,547.7,681.6,271.4,627.6,778.3,747.3,1000.0,999.9,1206.3,604.9,84.9,594.6,1349.8,1439.9,1002.9,1098.3,1277.8,1485.3,2376.8,544.2,702.8,2116.6,959.1,3245.5,1431.3,787.1,1419.7,1030.8,949.4,1651.6,1087.1,1511.4,454.4,3149.5,1482.5,1267.3,1618.7,313.6,1744.4,1008.0,2222.5,1171.3,1509.3,907.9,1141.9,788.0,1586.8,3180.9,1583.0,1605.5,575.2,360.9,3842.3,2376.7,1293.3,1166.0,1432.0,386.1,1647.0,1096.3,347.9,354.5,352.4,687.9,686.7,828.6,957.8,708.4,2206.3,1483.6,245.4,860.3,2476.8,2005.2
859.1,1302.1,781.7,1322.2,1297.8,794.7,1451.5,1279.8,1493.3,1242.3,750.2,633.2,551.4,700.5,0.0,411.0,361.1,218.5,358.8,323.3,562.4,504.7,419.7,553.7,569.2,925.4,1076.1,1045.1,1056.8,1056.6,1263.0,582.3,785.5,572.0,1647.6,1496.7,1059.6,1396.1,1575.6,1783.0,2674.6,842.0,1000.6,2414.4,1256.9,3543.3,1729.1,1084.9,1717.5,1328.6,861.7,1563.9,999.3,1277.4,168.0,3061.8,1780.3,1324.1,1530.9,356.9,1656.7,1305.8,2134.8,1469.1,1275.2,820.1,1198.6,1085.8,1499.0,3478.7,1495.2,1371.5,873.0,658.7,4140.1,2674.5,1591.1,1078.3,1729.8,363.5,1944.8,1394.1,645.7,652.3,650.2,665.3,664.1,1126.4,870.0,1006.2,2504.1,1249.6,527.1,917.0,2774.6,2303.0
910.6,1353.5,833.2,1373.6,1349.3,846.2,1503.0,1331.3,1544.8,1293.8,801.7,684.7,602.9,752.0,331.6,0.0,412.6,270.0,410.2,374.7,613.8,556.2,471.2,605.2,620.7,976.9,1127.6,1096.6,1108.3,1108.1,1314.5,633.8,837.0,623.5,1699.1,1548.1,1111.1,1447.5,1627.1,1834.5,2726.1,893.5,1052.1,2465.9,1308.4,3594.8,1780.6,1136.4,1769.0,1380.1,913.2,1615.4,1050.8,1328.9,219.5,3113.3,1831.8,1375.5,1582.4,408.3,1708.2,1357.3,2186.3,1520.6,1326.7,871.6,1250.1,1137.3,1550.5,3530.2,1546.7,1423.0,924.5,710.2,4191.5,2726.0,1642.6,1129.8,1781.2,414.9,1996.3,1445.6,697.2,703.8,701.7,716.8,715.6,1177.9,921.5,1057.7,2555.6,1301.0,578.6,968.5,2826.1,2354.5
802.3,1310.4,869.5,1330.5,1306.1,803.0,1459.8,1288.1,1501.7,1250.7,758.5,641.6,494.6,643.7,206.1,88.6,0.0,358.6,165.4,331.6,201.2,143.5,401.4,535.4,208.1,564.3,715.0,684.0,936.7,936.5,1143.0,525.5,728.7,515.2,1286.4,1376.6,939.6,1034.9,1214.5,1421.9,2313.4,480.9,639.5,2053.3,895.8,3182.2,1368.0,723.8,1356.4,967.5,870.0,1572.2,1007.7,1365.1,308.1,3070.1,1419.2,1204.0,1539.3,167.3,1665.0,944.7,2143.1,1108.0,1363.0,828.5,1078.6,724.7,1507.4,3117.5,1503.5,1459.3,511.9,297.5,3778.9,2313.4,1230.0,1086.6,1368.6,306.7,1583.7,1033.0,284.6,291.1,289.1,608.5,607.3,765.3,878.4,645.0,2142.9,1337.3,166.0,796.9,2413.5,1941.9
1107.9,1727.7,669.3,1636.2,1663.5,1108.7,1765.5,1593.8,1807.3,1556.3,1064.2,947.2,800.3,949.4,511.8,248.6,305.7,0.0,140.2,637.3,506.9,449.2,201.2,335.2,513.7,870.0,1020.6,989.6,1242.4,1242.2,1448.6,831.2,1034.3,820.9,1592.1,1682.3,1245.3,1340.6,1520.2,1727.6,2619.1,786.6,945.1,2358.9,1201.5,3487.9,1673.6,1029.5,1662.0,1273.2,1175.7,1877.9,1313.3,1164.9,468.1,3375.8,1724.8,1509.7,1844.9,138.3,1970.7,1250.4,2448.8,1413.7,1162.8,1134.1,1384.3,1030.4,1813.0,3423.2,1809.2,1259.1,817.6,603.2,4084.6,2619.1,1535.6,1392.3,1674.3,612.3,1889.4,1338.6,590.2,596.8,594.8,914.2,912.9,1070.9,1184.1,950.7,2448.6,1137.1,471.7,1102.6,2719.2,2247.6
967.7,1475.8,704.0,1495.9,1471.6,968.5,1625.3,1453.6,1667.1,1416.1,924.0,807.0,660.0,809.2,371.5,108.3,165.4,378.3,0.0,497.0,366.7,309.0,236.0,369.9,373.5,729.7,880.4,849.4,1102.1,1102.0,1308.4,690.9,894.1,680.6,1451.9,1542.0,1105.0,1200.4,1379.9,1587.4,2478.9,646.3,804.9,2218.7,1061.2,3347.6,1533.4,889.2,1521.8,1132.9,1035.4,1737.6,1173.1,1199.7,327.8,3235.6,1584.6,1369.4,1704.7,1.9,1830.5,1110.1,2308.5,1273.4,1197.6,993.9,1244.0,890.1,1672.8,3283.0,1669.0,1293.8,677.3,463.0,3944.4,2478.8,1395.4,1252.1,1534.1,472.1,1749.2,1198.4,450.0,456.6,454.5,773.9,772.7,930.7,1043.8,810.5,2308.4,1171.9,331.4,962.4,2578.9,2107.3
856.1,978.8,1713.3,998.9,974.5,471.4,1128.3,956.6,1170.1,919.1,426.9,310.0,548.4,697.6,743.9,932.5,843.8,962.5,1009.3,0.0,962.1,904.4,1245.2,1379.2,969.0,1325.2,1475.9,1444.9,1053.8,1053.6,1260.1,579.3,782.5,569.0,1539.6,1493.7,1056.7,1414.7,1496.9,1675.1,3074.3,1241.8,1400.4,2814.2,1656.7,3943.1,1621.1,999.8,1609.5,1728.4,538.4,1240.6,676.1,1097.3,912.0,2738.5,1701.6,1321.1,1207.7,1011.2,1333.4,1705.6,1811.5,1868.9,1099.4,496.9,1195.7,1000.7,1175.8,3878.4,1172.0,1003.2,1272.8,1058.4,6280.7,3074.3,1990.9,755.0,1621.8,844.5,1866.1,1416.6,1045.5,1052.0,1050.0,662.3,661.1,1526.2,546.8,1405.9,2149.8,1125.1,703.8,914.0,3174.4,2702.8
785.3,1709.3,1742.9,1729.4,1705.0,1201.9,1858.7,1687.0,1900.5,1649.5,1157.4,1040.4,811.2,727.1,916.4,962.0,873.4,1134.9,1038.8,1041.8,0.0,934.0,1274.8,1408.7,998.5,363.1,513.7,482.7,735.5,735.3,941.7,842.1,812.1,831.9,1085.2,1175.4,738.4,833.7,1013.3,1220.7,2112.2,279.7,438.2,1852.0,694.6,2981.0,1166.7,522.6,1155.1,766.3,1268.9,1971.1,1406.5,1827.7,1084.4,3469.0,1217.9,1002.8,1938.1,1040.7,2063.9,743.5,2542.0,906.8,1829.9,1227.3,877.4,523.5,1906.2,2916.3,1902.4,1733.6,310.7,1088.0,3577.7,2112.2,1028.7,1485.5,1167.4,1016.9,1382.5,831.7,1075.0,89.9,87.9,691.9,690.6,564.0,1277.2,443.8,1941.7,1855.5,876.2,595.7,2212.3,1740.7
883.9,1807.8,1841.4,1827.9,1803.6,1300.5,1957.3,1785.6,1999.1,1748.1,1255.9,1139.0,909.8,825.7,1014.9,1060.6,971.9,1233.4,1137.4,1140.4,98.6,0.0,1373.4,1507.3,105.4,461.6,612.3,581.3,834.0,833.9,1040.3,940.7,910.6,930.4,1183.8,1273.9,836.9,932.3,1111.8,1319.3,2210.8,378.2,536.8,1950.6,793.1,3079.5,1265.3,621.1,1253.7,864.8,1367.4,2069.6,1505.1,1926.3,1182.9,3567.6,1316.5,1101.3,2036.7,1139.3,2162.5,842.0,2640.5,1005.3,1928.4,1325.9,975.9,622.0,2004.8,3014.9,2001.0,1832.2,409.2,154.0,3676.3,2210.7,1127.3,1584.1,1266.0,1115.5,1481.1,930.3,141.0,188.5,186.4,790.5,789.2,662.6,1375.8,542.4,2040.3,1954.1,974.8,694.3,2310.8,1839.2
1170.7,1590.3,531.9,1815.0,1526.2,1171.5,1944.4,1772.7,1986.2,1735.2,1127.0,1010.0,863.1,1012.2,574.6,311.4,368.5,581.4,203.0,700.1,569.7,512.0,0.0,197.8,576.5,932.8,1083.4,1052.4,1305.2,1305.0,1511.4,894.0,1097.1,883.7,1654.9,1745.1,1308.1,1403.4,1583.0,1790.4,2681.9,849.4,1007.9,2421.7,1264.3,3550.7,1736.4,1092.3,1724.8,1336.0,1238.5,2056.8,1492.2,1027.6,530.9,3554.7,1787.6,1572.5,2023.8,201.1,2149.6,1313.2,2627.7,1476.5,1025.4,1196.9,1447.1,1093.2,1991.9,3486.0,1988.1,1121.7,880.4,666.0,4147.4,2681.9,1598.4,1571.2,1737.1,675.1,1952.2,1401.4,653.0,659.6,657.6,977.0,975.7,1133.7,1246.8,1013.5,2511.4,999.8,534.5,1165.4,2782.0,2310.3
1328.3,1668.2,609.7,1892.9,1604.0,1329.0,2022.2,1850.5,2064.0,1813.0,1284.5,1167.6,1020.6,1169.7,732.1,468.9,526.0,738.9,360.6,857.6,727.2,669.5,157.5,0.0,734.1,1090.3,1241.0,1210.0,1462.7,1462.5,1669.0,1051.5,1254.7,1041.2,1812.5,1902.6,1465.6,1560.9,1740.5,1947.9,2839.4,1006.9,1165.5,2579.3,1421.8,3708.2,1894.0,1249.8,1882.4,1493.5,1396.0,2134.6,1570.0,1105.4,688.4,3632.5,1945.2,1730.0,2101.6,358.7,2227.4,1470.7,2705.5,1634.0,1103.2,1354.5,1604.6,1250.7,2069.7,3643.5,2065.9,1199.5,1037.9,823.5,4304.9,2839.4,1756.0,1649.0,1894.6,832.7,2109.7,1559.0,810.6,817.1,815.1,1134.5,1133.3,1291.3,1404.4,1171.0,2668.9,1077.6,692.0,1322.9,2939.5,2467.9
785.0,1708.9,1742.5,1729.0,1704.7,1201.6,1858.4,1686.7,1900.2,1649.2,1157.1,1040.1,810.9,726.8,916.0,961.7,873.1,1134.6,1038.5,1041.5,991.4,933.7,1274.5,1408.4,0.0,362.8,513.4,482.4,735.2,735.0,941.4,841.8,811.7,831.5,1084.9,1175.1,738.0,833.4,1013.0,1220.4,2111.9,279.3,437.9,1851.7,694.2,2980.6,1166.4,522.2,1154.8,765.9,1268.6,1970.7,1406.2,1827.4,1084.1,3468.7,1217.6,1002.5,1937.8,1040.4,2063.6,743.2,2541.7,906.5,1829.5,1227.0,877.0,523.2,1905.9,2916.0,1902.1,1733.3,310.3,1087.7,3577.4,2111.9,1028.4,1485.2,1167.1,1016.6,1382.2,831.4,1074.7,1081.3,1079.2,691.6,690.3,563.7,1276.9,443.5,1941.4,1855.2,875.9,595.4,2212.0,1740.3
894.4,1818.3,1851.9,1838.4,1814.1,1311.0,1967.8,1796.1,2009.6,1758.6,1266.4,1149.5,920.3,836.2,1025.4,1071.1,982.4,1243.9,1147.9,1150.9,1100.7,1043.1,1383.9,1517.8,1107.6,0.0,150.7,591.8,844.5,844.4,1050.8,951.2,921.1,940.9,1194.3,1284.4,847.4,942.8,1122.3,1329.8,2221.3,388.7,547.3,1961.1,803.6,3090.0,1275.8,631.6,1264.2,875.3,1377.9,2080.1,1515.6,1936.8,1193.4,3578.1,1327.0,1111.8,2047.2,1149.8,2173.0,852.5,2651.0,1015.8,1938.9,1336.4,986.4,632.5,2015.3,3025.4,2011.5,1842.7,419.7,1197.0,3686.8,2221.2,1137.8,1594.6,1276.5,1126.0,1491.6,940.8,1184.1,1190.6,1188.6,801.0,799.7,673.1,1386.3,80.8,2050.8,1964.6,985.3,704.8,2321.3,1849.7
1045.1,1969.0,2002.6,1989.1,1964.7,1461.6,2118.5,1946.8,2160.3,1909.3,1417.1,1300.2,1071.0,986.9,1176.1,1221.8,1133.1,1394.6,1298.6,1301.6,1251.4,1193.7,1534.5,1668.5,1258.3,150.7,0.0,742.5,995.2,995.1,1201.5,1101.9,1071.8,1091.6,1345.0,1435.1,998.1,1093.4,1273.0,1480.4,2372.0,539.4,698.0,2111.8,954.3,3240.7,1426.5,782.3,1414.9,1026.0,1528.6,2230.8,1666.3,2087.5,1344.1,3728.7,1477.7,1262.5,2197.9,1300.5,2323.6,1003.2,2801.7,1166.5,2089.6,1487.1,1137.1,783.2,2166.0,3176.1,2162.2,1993.4,570.4,1347.7,3837.4,2371.9,1288.5,1745.2,1427.1,1276.6,1642.2,1091.5,1334.7,1341.3,1339.3,951.6,950.4,823.8,1537.0,69.9,2201.5,2115.3,1136.0,855.4,2472.0,2000.4
627.1,1551.1,1584.7,1571.2,1546.8,1043.7,1700.5,1528.8,1742.4,1491.3,999.2,882.2,653.0,568.9,758.2,803.8,715.2,976.7,880.6,883.7,833.5,775.8,1116.6,1250.6,840.3,1196.6,1347.2,0.0,577.3,577.1,783.6,684.0,653.9,673.7,1063.1,1017.2,580.2,938.2,1020.4,1198.6,2374.2,1113.1,280.1,2114.0,1177.6,3242.9,1144.6,364.4,1133.0,1005.6,1110.7,1812.9,1248.3,1669.6,926.2,3310.8,1225.1,844.6,1779.9,882.5,1905.7,1028.4,2383.8,1168.7,1671.7,1069.2,719.2,365.3,1748.0,3178.3,1744.2,1575.4,1144.1,929.8,3839.7,2374.1,1290.7,1327.3,1145.3,858.7,1389.6,940.1,916.8,923.4,921.3,533.7,532.5,1397.5,1119.1,1277.3,1673.3,1697.4,718.1,437.5,2474.3,2002.6
468.3,1392.3,1425.9,1412.4,1388.0,884.9,1541.7,1370.0,1583.6,1332.6,840.4,723.5,494.3,410.1,599.4,645.0,556.4,817.9,721.8,724.9,674.7,617.0,957.8,1091.8,681.5,1037.8,1188.4,1157.4,0.0,418.3,624.8,525.2,495.1,514.9,904.3,858.4,421.4,779.4,861.6,1039.8,2215.4,954.4,121.3,1955.2,1018.8,3084.2,985.8,205.6,974.2,846.8,951.9,1654.1,1089.6,1510.8,767.4,3152.0,1066.3,685.8,1621.2,723.8,1746.9,869.6,2225.0,1010.0,1512.9,910.4,560.4,206.5,1589.3,3019.5,1585.4,1416.6,985.4,771.0,3680.9,2215.4,1131.9,1168.5,986.5,699.9,1230.9,781.3,758.0,764.6,762.6,374.9,373.7,1238.7,960.3,1118.5,1514.5,1538.6,559.3,278.7,2315.5,1843.8
448.8,1710.8,1812.9,1730.9,1706.5,1203.4,1860.2,1688.6,1902.1,1651.1,1158.9,1042.0,812.8,797.1,986.4,1032.0,943.4,1204.9,1108.8,1111.8,1061.7,1004.0,1344.8,1478.7,1068.5,1424.7,1575.4,1544.4,646.5,0.0,321.2,843.7,882.1,833.4,659.4,554.8,3.1,1007.4,1089.7,1267.8,2443.4,1341.3,767.8,2183.3,1246.8,3312.2,770.0,592.6,758.3,1074.8,1270.4,1972.6,1408.1,1829.3,1154.4,3470.5,1294.3,382.2,1939.7,1110.7,2065.4,1097.6,2543.5,1238.0,1831.4,1228.9,142.1,593.5,1907.8,3247.5,1904.0,1735.1,1372.3,1158.0,3908.9,2443.4,1360.0,1487.0,770.6,1086.9,1458.9,1009.4,1145.0,1151.6,1149.5,761.9,760.7,1625.7,1278.8,1505.5,1742.5,1857.1,946.3,506.8,2543.5,2071.9
723.9,2072.3,2106.0,2092.4,2068.1,1565.0,2221.8,2050.1,2263.6,2012.6,1520.5,1403.5,1174.3,1090.2,1279.4,1325.1,1236.5,1498.0,1401.9,1404.9,1354.8,1297.1,1637.9,1771.8,1361.6,1717.8,1868.5,1837.5,921.6,1098.4,0.0,1205.2,1175.1,1194.9,338.2,233.6,1101.5,630.3,712.6,890.7,2066.3,1634.4,801.3,1806.2,869.7,2935.1,448.8,885.6,437.1,697.7,1632.0,2334.1,1769.6,2190.8,1447.5,3832.1,917.2,61.0,2301.2,1403.8,2427.0,720.5,2905.1,860.9,2192.9,1590.4,417.1,886.6,2269.3,2870.4,2265.5,2096.7,1665.4,1451.1,3531.8,2066.3,982.9,1848.6,449.4,1380.0,1081.8,632.3,1438.1,1444.7,1442.6,1055.0,1053.7,1918.8,1640.3,1798.6,1365.4,2218.6,1239.3,781.8,2166.4,1694.8
