726.4,7956.7,2365.5,781.7,235.2,2320.4,596.1,483.8,569.9,4806.8,0.0,2802.3,3162.9,748.2,529.2,1935.2,1934.3,2271.2,2156.2,2800.0,2396.6,2399.6,2519.5,2580.0,2731.1,2982.1,2516.9,2844.4,2217.7,2262.4,2286.2,2361.5,2290.9,2116.1,2828.2,95.2,109.1,106.3,179.8,547.1,457.7,2.1,389.8,549.7,442.0,80.5,450.5,785.1,804.7,750.5,778.9,245.8,692.0,1016.7,494.5,712.5,607.2,521.3,868.6,1061.3,1941.0,3612.0,3146.1,2970.8,2697.4,2582.3,3365.0,2125.7,2278.9,2287.9,2360.4,2265.6,2116.2,2260.1,524.0,7523.0,7760.7,2123.2,2704.1,2427.7,2536.8,2728.7,2624.4,6888.3,375.9,2831.5,8194.3,2843.8,1645.5,6912.6,1149.4,385.8,387.2,452.2,496.8,391.1,2154.5,2365.5,245.5,2734.0,3213.3,459.9,4994.6,1608.9,4911.1,1078.8,2762.9,708.5,5451.8,5303.8,3585.4,3238.3,4760.6,3222.5,6337.6
1710.8,5519.7,2339.8,1964.8,2973.5,2294.7,2341.4,3497.6,3583.8,4215.3,2746.6,0.0,5263.5,3255.0,2929.7,454.1,455.0,404.5,289.5,186.6,259.9,262.9,669.1,443.2,117.7,545.1,666.5,231.0,314.7,359.5,383.2,394.1,387.9,387.3,214.7,2841.7,2855.6,2852.9,2754.1,2826.3,2916.9,2748.6,2669.2,2828.9,2526.6,2827.1,3197.0,3291.8,2787.7,3257.3,3285.7,2645.5,3058.5,2239.2,3241.1,2543.3,2510.0,3361.7,3487.4,4017.2,4041.5,4788.8,3686.0,3510.6,3568.6,445.6,928.0,379.0,438.4,384.9,395.3,362.7,387.4,357.1,3359.1,5085.9,5323.7,381.5,90.6,3054.3,3076.7,3268.6,3621.1,4451.3,2566.2,218.1,5757.3,230.3,3773.2,4475.6,4156.2,2696.7,2698.1,3198.7,2897.3,3137.6,287.8,2339.8,2645.1,120.6,585.1,2721.9,5991.9,507.2,4477.7,3692.2,2575.9,2753.4,3765.5,3617.5,4416.5,5416.5,4327.2,594.3,4104.5
3784.3,5784.2,4850.7,3347.0,2874.1,4805.6,3462.7,2794.5,2880.6,7138.9,3109.3,5287.5,0.0,2714.4,2893.1,4420.5,4419.5,4756.5,4641.4,5285.2,5694.5,5691.4,5825.1,5765.2,5216.3,5392.4,5822.5,5329.7,4702.9,4747.7,4771.4,4846.8,4776.1,4601.4,5313.4,3014.1,3082.3,3079.5,3289.1,3111.6,3006.2,3107.2,3118.7,3114.2,3086.5,3053.7,2999.0,2751.2,2444.1,2716.7,2745.1,3355.1,3021.9,2992.6,3043.0,2688.4,3473.7,2658.6,1996.8,2011.1,1779.6,2939.5,3685.0,3509.7,3230.7,5767.5,5130.7,4610.9,4764.1,4773.1,4845.7,4750.9,4601.4,4745.3,2655.9,8073.5,5595.5,4608.4,5189.3,3831.2,3583.7,3491.3,3415.4,7438.8,3433.8,5316.7,5826.5,5329.0,4550.1,7463.1,1887.4,2982.0,2983.4,3000.7,2860.7,2939.6,4639.8,4850.7,3354.8,5219.3,5730.3,3145.7,2006.0,5709.4,2938.7,2476.1,4345.0,2588.0,3630.9,3482.8,3187.9,129.0,2251.3,5739.4,6864.2
1298.2,8342.3,2751.1,1247.4,519.6,2706.0,976.6,439.9,526.1,5192.3,756.6,3187.9,2774.5,0.0,407.1,2320.8,2319.9,2656.8,2541.8,3185.6,2782.2,2785.2,2905.1,2965.6,3116.7,3367.7,2902.5,3230.0,2603.3,2648.0,2671.8,2747.1,2676.5,2501.7,3213.8,659.6,727.8,725.0,883.3,625.5,651.6,758.6,632.6,628.1,600.4,699.2,644.4,86.6,506.7,2.3,80.5,949.3,434.1,892.9,688.5,588.8,987.7,304.0,1347.7,1528.3,1552.6,4828.2,4490.8,4315.5,4116.7,2967.9,3750.6,2511.3,2664.5,2673.5,2746.0,2651.2,2501.8,2645.7,301.4,7908.6,8146.3,2508.8,3089.7,2906.7,4389.5,4297.1,4043.6,7273.9,947.8,3217.1,8579.9,3229.4,2124.5,7298.2,1628.4,495.9,497.3,646.1,374.6,585.0,2540.1,2751.1,949.0,3119.6,3721.8,759.6,4599.7,3700.9,4516.2,1119.0,3235.4,684.3,5056.9,4908.9,3190.5,2843.4,4365.7,3730.9,6846.0
1463.9,8040.3,2449.1,945.4,938.4,2404.1,1322.1,1140.7,1226.9,4890.4,922.3,2885.9,2906.6,898.1,0.0,2018.9,2017.9,2354.9,2239.9,2883.7,2480.3,2483.3,2603.2,2663.6,2814.7,3065.8,2600.5,2928.1,2301.3,2346.1,2369.8,2445.2,2374.5,2199.8,2911.8,1017.5,1031.4,1028.6,1049.0,791.2,881.8,924.3,798.3,793.8,766.1,1002.8,1153.7,934.9,430.8,900.4,928.8,1115.0,701.5,591.0,1389.2,286.8,1153.4,1004.8,1583.0,1660.3,1684.6,4960.3,4622.8,4447.5,4248.7,2666.0,3448.6,2209.3,2362.5,2371.5,2444.1,2349.3,2199.8,2343.8,1002.2,7606.6,7844.4,2206.8,2787.7,4769.0,4521.5,4429.1,4175.7,6971.9,1113.5,2915.1,8278.0,2927.4,2904.6,6996.3,1799.2,661.6,663.0,1155.4,540.3,1285.8,2238.2,2449.1,1114.7,2817.7,3396.5,342.6,4778.5,1893.7,4695.0,1297.8,4992.1,359.0,5235.7,5087.6,3369.3,3022.1,4544.5,3405.6,6520.7
1633.3,5817.9,2638.0,2263.0,3271.7,2592.9,2639.7,3795.9,3882.0,4513.5,3044.8,416.5,5561.7,3553.2,3227.9,0.0,0.9,336.0,221.0,414.3,487.6,490.6,732.3,670.9,415.9,843.3,729.6,458.7,282.5,327.2,351.0,692.4,355.7,180.9,442.4,3140.0,3153.9,3151.1,3052.3,3124.5,3215.1,3046.8,2967.4,3127.1,2824.8,3125.3,3495.2,3590.1,3085.9,3555.5,3583.9,2943.7,3356.7,2537.4,3539.3,2841.6,2808.2,3659.9,3785.6,4315.4,4339.7,5087.0,3984.2,3808.9,3866.8,673.3,1226.2,310.4,369.8,352.7,693.5,330.4,181.0,324.9,3657.3,5384.1,5621.9,313.0,388.8,3352.5,3374.9,3566.8,3919.3,4749.5,2864.4,445.8,6055.5,458.0,4071.4,4773.8,4454.4,2994.9,2996.3,3496.9,3195.5,3435.8,219.3,2638.0,2943.3,418.8,168.5,1854.8,6618.3,631.9,5104.0,2825.1,3202.2,1886.3,4391.9,4243.9,5042.8,4549.5,4953.6,177.7,4730.8
1634.2,5818.8,2638.9,2264.0,3272.6,2593.8,2640.6,3796.8,3882.9,4514.5,3045.7,417.5,5562.6,3554.1,3228.8,0.9,0.0,336.9,221.9,415.2,488.5,491.5,733.2,671.8,416.8,844.2,730.6,459.6,283.4,328.1,351.9,693.3,356.6,181.8,443.3,3140.9,3154.8,3152.0,3053.2,3125.4,3216.1,3047.8,2968.3,3128.1,2825.7,3126.2,3496.2,3591.0,3086.9,3556.4,3584.9,2944.6,3357.6,2538.3,3540.2,2842.5,2809.2,3660.9,3786.6,4316.4,4340.7,5087.9,3985.1,3809.8,3867.7,674.2,1227.1,311.4,370.8,353.6,694.4,331.3,181.9,325.8,3658.2,5385.1,5622.8,313.9,389.8,3353.4,3375.8,3567.7,3920.3,4750.4,2865.3,446.7,6056.4,459.0,4072.3,4774.7,4455.3,2995.8,2997.2,3497.9,3196.4,3436.8,220.3,2638.9,2944.3,419.7,167.6,1853.9,6617.3,631.0,5103.1,2824.2,3201.3,1885.4,4391.0,4242.9,5041.9,4548.5,4952.6,176.8,4729.9
1801.2,5985.8,2805.9,2431.0,3439.6,2760.8,2807.6,3963.8,4050.0,4681.5,3212.7,584.5,5729.6,3721.2,3395.9,167.9,167.0,0.0,388.9,582.2,655.5,658.5,900.2,838.9,583.8,1011.3,897.6,626.6,450.4,495.2,518.9,860.3,523.6,348.9,610.4,3307.9,3321.8,3319.0,3220.2,3292.4,3383.1,3214.8,3135.3,3295.1,2992.7,3293.2,3663.2,3758.0,3253.9,3723.4,3751.9,3111.6,3524.6,2705.4,3707.2,3009.5,2976.2,3827.9,3953.6,4483.4,4507.7,5254.9,4152.1,3976.8,4034.7,841.2,1394.1,478.4,537.8,520.6,861.4,498.4,348.9,492.8,3825.3,5552.1,5789.9,480.9,556.8,3520.5,3542.9,3734.7,4087.3,4917.4,3032.3,613.7,6223.5,626.0,4239.3,4941.7,4622.3,3162.8,3164.2,3664.9,3363.4,3603.8,387.3,2805.9,3111.3,586.7,0.6,2190.8,6207.6,722.9,4693.4,3161.1,2791.5,2222.3,3981.2,3833.2,4632.2,4885.5,4542.9,513.7,4320.2
1916.2,6100.8,2920.9,2546.0,3554.6,2875.9,2922.6,4078.8,4165.0,4796.5,3327.7,699.5,5844.7,3836.2,3510.9,283.0,282.0,115.0,0.0,697.2,770.5,773.5,1015.2,953.9,698.8,1126.3,1012.6,741.6,565.4,610.2,633.9,975.3,638.6,463.9,725.4,3422.9,3436.8,3434.1,3335.3,3407.4,3498.1,3329.8,3250.4,3410.1,3107.8,3408.2,3778.2,3873.0,3368.9,3838.5,3866.9,3226.6,3639.7,2820.4,3822.2,3124.5,3091.2,3942.9,4068.6,4598.4,4622.7,5370.0,4267.1,4091.8,4149.8,956.2,1509.1,593.4,652.8,635.6,976.4,613.4,463.9,607.8,3940.3,5667.1,5904.9,595.9,671.8,3635.5,3657.9,3849.7,4202.3,5032.4,3147.3,728.7,6338.5,741.0,4354.4,5056.8,4737.4,3277.8,3279.2,3779.9,3478.4,3718.8,502.3,2920.9,3226.3,701.8,389.5,2075.8,6092.6,607.9,4578.4,3046.1,2676.5,2107.3,3866.2,3718.2,4517.2,4770.4,4427.9,398.7,4205.1
1713.1,5521.9,2342.0,1967.1,2975.7,2297.0,2343.7,3499.9,3586.1,4217.6,2748.8,2.3,5265.8,3257.3,2932.0,456.3,457.3,406.8,291.8,0.0,262.1,265.2,671.4,445.5,119.9,547.4,668.8,233.3,317.0,361.7,385.5,396.4,390.2,389.6,217.0,2844.0,2857.9,2855.2,2756.4,2828.5,2919.2,2750.9,2671.5,2831.2,2528.9,2829.4,3199.3,3294.1,2790.0,3259.6,3288.0,2647.7,3060.8,2241.5,3243.3,2545.6,2512.3,3364.0,3489.7,4019.5,4043.8,4791.1,3688.2,3512.9,3570.9,447.9,930.2,381.2,440.6,387.2,397.5,364.9,389.6,359.4,3361.4,5088.2,5326.0,383.8,92.9,3056.6,3079.0,3270.8,3623.4,4453.5,2568.4,220.3,5759.6,232.6,3775.5,4477.9,4158.5,2699.0,2700.3,3201.0,2899.5,3139.9,290.1,2342.0,2647.4,122.9,582.8,2719.6,5989.6,504.9,4475.4,3689.9,2573.6,2751.1,3763.3,3615.2,4414.2,5414.2,4324.9,592.0,4102.2
1450.9,5261.8,2468.4,2093.4,3102.0,2423.3,2470.0,3626.2,3712.4,3957.4,2875.1,189.9,5392.1,3383.6,3058.3,455.1,456.0,405.5,290.5,187.6,0.0,3.0,409.3,183.3,239.4,673.7,406.6,232.0,315.7,360.5,384.2,522.7,388.9,388.3,215.7,2970.3,2984.2,2981.5,2882.7,2954.9,3045.5,2877.2,2797.8,2957.5,2655.2,2955.7,3325.6,3420.4,2916.3,3385.9,3414.3,2774.1,3187.1,2367.8,3369.6,2671.9,2638.6,3490.3,3616.0,4145.8,4170.1,4530.9,3428.1,3252.8,3310.7,185.7,670.1,380.0,439.4,386.0,523.8,363.7,388.4,358.2,3487.7,4828.0,5065.8,382.5,212.3,2796.4,2818.8,3010.7,3363.3,4193.4,2694.7,219.1,5499.4,231.4,3515.3,4217.7,4284.8,2825.3,2826.6,3327.3,3025.9,3266.2,288.9,2468.4,2773.7,242.3,656.1,2316.2,5554.1,578.2,4039.9,3286.5,2138.0,2347.7,3327.7,3179.7,3978.7,5793.9,3889.4,665.3,3666.6
1447.9,5258.8,2471.4,2096.4,3105.1,2426.3,2473.0,3629.2,3715.4,3954.4,2878.1,192.9,5395.1,3386.6,3061.3,458.1,459.0,408.6,293.6,190.6,3.0,0.0,406.3,180.3,242.4,676.7,403.6,235.0,318.8,363.5,387.3,525.7,392.0,391.3,218.8,2973.3,2987.2,2984.5,2885.7,2957.9,3048.5,2880.2,2800.8,2960.5,2658.2,2958.7,3328.6,3423.4,2919.3,3388.9,3417.3,2777.1,3190.1,2370.8,3372.7,2674.9,2641.6,3493.3,3619.0,4148.8,4173.1,4527.9,3425.1,3249.8,3307.7,182.7,667.1,383.0,442.4,389.0,526.8,366.7,391.4,361.2,3490.7,4825.0,5062.8,385.5,215.3,2793.4,2815.8,3007.7,3360.2,4190.4,2697.8,222.1,5496.4,234.4,3512.3,4214.7,4287.8,2828.3,2829.6,3330.3,3028.9,3269.2,291.9,2471.4,2776.7,245.3,659.1,2319.2,5551.1,581.2,4036.8,3289.5,2135.0,2350.7,3324.7,3176.7,3975.6,5790.9,3886.4,668.3,3663.6
1542.4,5634.9,2455.0,2080.1,3088.7,2410.0,2456.7,3612.9,3699.1,4330.6,2861.8,176.6,5378.8,3370.3,3045.0,441.8,442.7,392.2,277.2,174.3,91.5,94.5,0.0,274.8,226.0,660.4,498.1,218.7,302.4,347.2,370.9,509.4,375.6,375.0,202.4,2957.0,2970.9,2968.2,2869.4,2941.5,3032.2,2863.9,2784.5,2944.2,2641.9,2942.4,3312.3,3407.1,2903.0,3372.6,3401.0,2760.7,3173.8,2354.5,3356.3,2658.6,2625.3,3477.0,3602.7,4132.5,4156.8,4904.1,3801.2,3625.9,3683.9,277.2,1043.2,366.7,426.1,372.6,510.5,350.4,375.1,344.9,3474.4,5201.2,5439.0,369.2,199.0,3169.6,3192.0,3383.8,3736.4,4566.5,2681.4,205.8,5872.6,218.0,3888.5,4590.9,4271.5,2812.0,2813.3,3314.0,3012.5,3252.9,275.6,2455.0,2760.4,229.0,900.8,2439.1,5684.8,528.9,4170.5,3409.4,2268.7,2470.6,3458.4,3310.4,4109.3,5924.6,4020.1,910.0,3797.3
1444.6,5141.7,2740.7,2365.7,3374.4,2695.6,2742.3,3898.5,3984.7,3837.4,3147.4,462.2,5239.2,3655.9,3330.6,727.4,728.3,677.9,562.8,459.9,272.3,269.3,403.0,0.0,511.7,511.1,400.4,504.3,588.1,632.8,656.6,795.0,661.2,660.6,488.0,3242.6,3256.5,3253.8,3155.0,3227.2,3317.8,3149.5,3070.1,3229.8,2927.5,3228.0,3597.9,3692.7,3188.6,3658.2,3686.6,3046.4,3459.4,2640.1,3641.9,2944.2,2910.9,3762.6,2736.7,4418.1,4442.4,4410.9,3308.0,3132.7,3190.6,2.4,550.0,593.5,644.8,658.3,796.1,636.0,660.7,630.5,3760.0,4708.0,4945.8,591.0,484.6,2676.4,2698.8,2890.6,3243.2,4073.3,2967.0,491.4,5379.4,503.7,3395.3,4097.7,3009.4,3097.6,3098.9,3599.6,3298.2,3538.5,561.2,2740.7,3046.0,514.6,839.5,2499.6,5624.8,647.4,4110.6,3469.9,2208.7,2531.0,3398.4,3250.4,4049.3,5864.6,3960.1,848.6,3737.3
1598.0,5506.0,2326.1,1951.2,2959.8,2281.0,2327.8,3484.0,3570.2,4201.7,2732.9,173.5,5249.8,3241.4,2916.0,438.7,439.6,389.2,274.2,171.2,147.1,150.1,556.4,330.5,0.0,531.5,553.7,215.6,299.4,344.1,367.9,380.5,372.6,372.0,199.4,2828.1,2842.0,2839.2,2740.4,2812.6,2903.3,2735.0,2655.5,2815.3,2512.9,2813.4,3183.4,3278.2,2774.1,3243.6,3272.1,2631.8,3044.8,2225.6,3227.4,2529.7,2496.4,3348.1,3473.8,4003.6,4027.9,4775.1,3672.3,3497.0,3554.9,332.8,914.3,363.6,423.0,369.6,381.6,347.3,372.0,341.8,3345.4,5072.3,5310.1,366.2,45.9,3040.6,3063.1,3254.9,3607.5,4437.6,2552.5,202.7,5743.6,215.0,3759.5,4461.9,4142.5,2683.0,2684.4,3185.1,2883.6,3124.0,272.5,2326.1,2631.5,2.9,584.4,2650.7,5920.7,556.7,4406.5,3621.0,2504.7,2682.2,3694.4,3546.3,4345.3,5345.3,4256.0,593.6,4033.3
