616.1,2092.2,1208.4,723.0,728.3,2145.1,1668.6,1394.2,1260.0,516.7,2355.3,2429.4,2144.9,1270.9,0.0,646.9,571.4,1286.8,738.7,807.1,110.6,436.8,1153.6,1523.4,897.7,1324.2,631.8,648.8,480.7,553.6,1931.9,1201.3,1158.4,725.8,903.9,1478.5,2092.5,610.4,644.6,1258.4,1760.0,805.9,858.7,738.7,62.3,498.2,1159.4,555.4,2.4,744.1,529.7,570.6,1905.4,1055.8,1721.5,884.8,1546.1,1702.1,1316.7,1678.1,948.5,1198.5,604.5,604.5,169.7,113.0,1931.9,1668.7,600.9,1316.7,1341.4,2428.0,1180.5,1717.2,577.6,1318.1,806.8,1357.9,817.6,679.6,1132.0,2279.2,1767.9,1637.6,920.6,1865.7,283.0,1095.1,1551.4,220.2,220.8,387.6,388.3,322.7,320.5,1681.4,1820.6,603.1,634.3,503.8,1370.1,3416.7,1478.9,1009.6,1917.8,1602.2
841.0,2317.1,1383.5,776.3,903.3,2370.0,1893.5,1619.0,1484.9,741.5,2580.2,2654.2,2369.7,1495.8,754.7,0.0,624.8,1340.1,792.0,860.4,865.3,661.7,1378.5,1748.2,1072.7,1266.0,685.1,1.9,422.5,495.4,2156.8,1376.4,1333.4,900.8,1078.9,1703.4,2317.3,552.2,586.4,1311.7,1984.8,859.3,1083.6,792.0,817.0,723.1,1334.5,497.2,757.1,968.0,471.5,623.9,2130.3,997.6,1774.8,894.9,1599.4,1755.4,1370.1,1903.0,1001.8,1373.5,546.2,546.2,618.2,867.7,2156.8,1893.6,542.7,1370.1,1283.2,2652.9,1122.2,1658.9,802.5,1371.4,981.9,1582.7,870.9,883.4,1356.9,2504.1,1992.8,1579.4,1145.4,2090.5,668.9,1319.9,1776.3,831.7,832.2,440.9,441.6,667.8,665.5,1906.2,2045.5,544.9,687.6,445.6,1315.7,3773.2,1835.4,1366.1,2274.3,1958.8
572.7,2184.0,1386.1,511.7,638.7,2236.9,1760.4,1486.0,1351.8,608.5,2447.1,2521.1,2236.7,1328.0,621.6,353.6,0.0,715.3,167.2,235.6,732.2,528.6,1245.4,1580.5,808.1,1362.8,420.5,355.5,519.3,592.2,2023.7,1275.0,1336.1,636.2,814.3,1570.3,2184.2,649.0,683.2,687.0,1851.8,234.5,950.5,167.2,684.0,590.0,1337.1,594.0,624.0,700.7,568.3,315.0,1997.2,1094.4,1150.1,991.6,974.6,1130.6,745.3,1769.9,377.1,1272.2,643.0,643.0,714.9,734.6,2023.7,1760.5,639.5,745.3,1380.0,2519.8,1219.0,1755.7,669.4,746.6,717.3,1449.6,246.1,980.2,1223.8,2371.0,1859.7,1676.2,1012.4,1957.5,765.7,1186.8,1643.2,698.6,699.2,345.3,344.6,534.7,532.5,1773.2,1912.4,641.7,422.9,542.4,1240.2,3545.2,1607.4,1138.1,2046.3,1730.8
433.2,1618.5,814.0,396.6,499.2,1470.0,993.6,928.7,1465.8,722.4,1881.6,1955.6,1469.8,899.0,735.6,467.6,429.9,0.0,281.2,349.6,846.2,642.6,1359.4,1151.4,503.2,1476.8,281.0,469.5,633.3,706.2,2137.7,806.8,763.9,496.7,509.4,844.4,1618.7,763.0,797.2,78.3,1965.8,348.5,1064.5,281.2,797.9,487.3,765.0,708.0,738.0,561.2,682.3,429.0,1230.4,1208.4,1264.1,1105.6,1088.6,1244.6,859.3,878.7,491.1,804.0,757.0,757.0,828.9,848.6,2137.7,993.6,753.5,859.3,1494.0,1954.3,1333.0,1869.7,783.4,860.6,412.4,1563.6,204.9,1094.2,1337.8,1805.5,1092.9,1790.2,1126.4,1190.6,879.6,1300.8,1757.2,812.6,813.2,459.3,458.6,648.7,646.5,875.5,1145.6,755.7,283.5,656.4,1955.5,3295.6,2403.4,1934.1,1796.7,1140.2
498.9,2110.3,1045.1,437.9,564.9,2163.1,1686.6,1412.2,1278.0,534.7,2373.3,2447.4,2162.9,1130.1,547.9,279.8,242.1,957.5,0.0,477.8,658.5,454.9,1171.7,1382.5,734.3,1289.0,346.7,281.8,445.5,518.4,1949.9,1038.0,995.0,562.4,740.5,1496.5,2110.5,575.2,609.4,929.1,1778.0,476.6,876.7,0.0,610.2,516.2,996.1,520.2,550.2,626.9,494.5,241.2,1923.5,1020.6,1392.2,917.9,1216.8,1372.8,987.4,1696.2,619.2,1035.1,569.3,569.3,641.2,660.8,1949.9,1686.7,565.7,987.4,1306.2,2446.0,1145.3,1682.0,595.6,988.8,643.5,1375.9,488.3,906.4,1150.0,2297.2,1785.9,1602.4,938.6,1883.7,691.9,1113.1,1569.4,624.8,625.4,271.5,270.8,461.0,458.7,1699.4,1838.6,567.9,349.2,468.6,1407.4,3712.4,1774.6,1305.3,2213.5,1285.9
1370.4,2981.7,1700.6,1309.3,1436.4,2649.4,2172.9,2283.6,2149.5,1406.1,3244.8,3318.8,2649.2,1936.6,1419.3,1151.3,1113.6,1323.9,964.9,0.0,1529.9,1326.3,2043.1,2189.0,1540.8,2160.5,1218.2,1153.2,1316.9,1389.9,2821.4,1589.5,1650.6,1433.9,1816.5,2368.0,2981.9,1446.7,1480.8,1295.5,2649.4,753.5,1748.2,964.9,1481.6,1387.7,1651.6,1391.6,1421.7,1498.3,1366.0,1112.7,2409.7,1892.0,1464.6,1789.3,1289.1,1445.1,509.7,2058.1,691.6,1586.7,1440.7,1440.7,1512.6,1532.3,2821.4,2173.0,1437.2,509.7,2177.7,3317.5,2016.7,1788.3,1467.1,1061.1,1450.0,2247.3,854.7,1777.9,2021.5,3182.0,2272.2,1708.7,1810.0,2370.0,1563.3,1984.5,2440.9,1496.3,1496.8,1143.0,1142.3,1332.4,1330.1,2054.8,2324.9,1439.4,1220.6,1340.1,1475.8,3780.9,1843.0,1373.7,2282.0,1301.0
505.5,1981.6,1097.8,612.4,617.7,2034.5,1558.0,1283.6,1149.4,406.1,2244.7,2318.7,2034.3,1160.3,299.0,536.3,460.8,1176.2,628.0,696.5,0.0,326.2,1043.0,1412.7,787.0,1213.6,521.2,538.2,370.1,443.0,1821.3,1090.7,1047.7,615.2,793.2,1367.9,1981.9,499.8,534.0,1147.8,1649.4,695.3,748.1,628.0,361.3,387.6,1048.8,444.8,301.4,633.5,419.1,459.9,1794.8,945.2,1610.9,768.5,1435.5,1591.5,1206.1,1567.5,837.9,1087.8,493.8,493.8,266.2,2.3,1821.3,1558.1,490.3,1206.1,1230.8,2317.4,1069.8,1606.6,467.0,1207.5,696.2,1247.2,707.0,563.2,1021.4,2168.6,1657.3,1527.0,810.0,1755.1,316.9,984.5,1440.8,109.6,110.1,277.0,277.6,212.1,209.8,1570.8,1710.0,492.5,523.6,393.2,1349.7,3527.3,1589.5,1120.2,2028.4,1712.9
324.9,1655.4,917.2,518.7,394.8,1708.3,1231.8,957.4,823.2,79.8,1918.5,1992.5,1708.0,834.1,238.6,595.2,367.2,1082.5,534.4,602.8,349.3,0.0,716.8,1086.5,606.4,1312.5,328.5,597.1,469.0,541.9,1495.1,910.1,867.2,392.3,612.6,1041.7,1655.6,598.7,632.9,1054.1,1323.2,601.7,421.9,534.4,301.0,207.0,868.2,543.7,241.0,306.3,518.0,366.3,1468.6,1044.1,1517.3,941.3,1341.8,1497.8,1112.5,1241.3,744.3,907.3,592.7,592.7,408.4,351.6,1495.1,1231.9,589.2,1112.5,1329.7,1991.2,1168.7,1705.4,140.8,1113.8,515.6,921.0,613.3,769.3,695.2,1842.4,1331.1,1625.9,483.8,1428.8,521.6,658.2,1114.6,315.6,316.2,220.8,220.1,151.7,149.5,1244.6,1383.8,591.4,326.1,492.1,1277.1,3178.0,1240.2,770.9,1679.1,1363.6
689.7,1189.0,1038.8,1033.6,758.1,1241.9,765.4,491.0,356.8,435.0,1452.1,1526.1,1241.7,1197.4,753.5,1110.0,882.0,1286.7,1049.2,1117.7,864.1,514.8,0.0,1449.8,1042.7,1827.3,843.4,1112.0,983.8,1056.7,1538.6,1031.7,988.7,755.6,862.0,575.3,1189.3,1113.5,1147.7,1321.1,1366.6,1116.5,465.3,1049.2,815.8,721.8,989.8,1058.5,755.8,669.6,1032.8,881.1,1002.2,1558.9,2032.1,1456.2,1421.4,1577.4,1627.3,774.9,1259.1,1028.8,1107.6,1107.6,923.2,866.4,1538.6,765.5,1104.0,1627.3,1844.5,1524.8,1683.6,2220.3,374.1,1454.8,951.9,454.6,1128.2,1284.1,738.6,1376.0,864.7,2140.7,527.2,962.5,1036.4,701.7,648.2,830.4,831.0,735.6,734.9,666.6,664.3,778.2,917.4,1106.2,840.9,1006.9,1993.9,2718.6,1367.1,897.8,1219.7,904.1
841.7,1617.4,812.8,938.7,755.1,1468.9,992.4,927.6,1061.7,1078.6,1880.5,1954.5,1468.7,253.8,1091.7,1188.2,976.7,856.1,1001.8,1017.0,1202.3,998.7,1383.2,0.0,612.2,2076.7,740.8,1190.1,1233.2,1306.1,2866.4,805.7,762.8,752.6,508.3,843.2,1617.6,1362.9,1397.1,890.5,2694.4,1015.8,1793.1,1001.8,1154.1,896.1,763.8,1307.9,1094.1,969.7,1282.2,975.8,1229.2,1808.3,1931.4,1705.6,1195.5,1351.5,1526.6,877.6,1158.4,802.9,1357.0,1357.0,1261.4,1204.7,2866.4,992.5,1353.4,1526.6,2093.9,1953.1,1933.0,2469.7,1139.5,1228.9,521.3,1252.8,856.1,1622.4,2066.4,1804.3,1091.7,2390.1,1855.0,1189.5,1374.7,2029.5,1446.4,1168.7,1169.3,985.0,984.3,1004.8,1002.6,874.3,1144.4,1355.6,738.4,1256.3,2363.6,4113.0,2175.2,1705.9,2614.1,1632.9
461.3,1347.1,542.6,558.3,374.7,1198.6,722.2,657.3,791.5,698.2,1610.2,1684.2,1198.4,716.0,711.3,917.9,596.3,585.9,731.5,746.7,822.0,618.3,1112.9,968.4,0.0,1696.3,360.4,919.8,852.8,925.7,2113.4,535.4,492.5,372.2,238.0,573.0,1347.3,982.6,1016.7,620.3,1941.5,745.5,1040.2,731.5,773.7,515.7,493.6,927.5,713.7,589.3,901.9,595.4,959.0,1427.9,1661.1,1325.2,925.2,1081.2,1256.4,607.3,888.1,532.6,976.6,976.6,881.1,824.3,2113.4,722.2,973.0,1256.4,1713.5,1682.9,1552.6,2089.3,759.1,958.6,90.8,982.5,585.9,1242.0,1313.5,1534.1,821.4,2009.7,1102.1,919.2,994.3,1276.6,1176.1,788.3,788.9,604.7,604.0,624.5,622.2,604.1,874.1,975.2,358.0,876.0,1688.2,3051.7,1846.7,1377.4,1552.8,896.2
1449.3,2925.4,1991.8,1384.6,1511.7,2978.3,2501.8,2227.4,2093.2,1349.8,3188.5,3262.5,2978.0,2104.1,1363.0,1308.5,1233.1,1948.4,1400.3,1468.7,1342.6,1270.0,1986.8,2356.5,1681.0,0.0,1293.4,1310.5,1021.6,1094.5,2765.1,1984.7,1941.7,1509.2,1687.2,2311.7,2925.6,671.3,1185.5,1920.0,2593.2,1467.6,1691.9,1400.3,1425.3,1331.4,1942.8,1096.3,1365.4,1576.3,899.6,1232.2,2738.6,268.4,2383.2,649.9,2207.7,2363.7,1954.0,2511.3,1610.2,1981.8,1145.4,1145.4,1217.3,1344.9,2765.1,2501.9,680.8,1954.0,472.0,3261.2,311.1,754.3,1410.8,1979.7,1590.2,2191.0,1479.2,855.1,1965.2,3112.4,2601.1,1092.4,1753.8,2698.8,1268.0,1928.2,2384.6,1260.1,1260.6,1049.2,1049.9,1276.1,1273.9,2514.6,2653.8,678.6,1295.9,873.7,699.9,4490.5,2552.7,2083.4,2991.6,2676.1
152.2,1964.6,698.4,197.9,218.2,1354.4,878.0,1266.6,1132.4,389.1,2227.7,2301.7,1354.2,783.4,402.2,589.5,235.9,741.7,403.1,471.5,512.9,309.2,1026.0,1035.8,387.6,1335.9,0.0,591.4,492.4,565.3,1804.3,691.2,648.3,215.7,393.8,728.8,1964.9,622.1,656.3,776.1,1632.4,470.4,731.1,403.1,464.6,206.6,649.4,567.1,404.6,280.2,541.4,235.0,1114.8,1067.5,1386.0,964.8,1081.0,1237.0,981.2,763.1,613.0,688.4,616.2,616.2,571.9,515.2,1804.3,878.0,612.6,981.2,1353.1,2300.4,1192.2,1728.9,450.0,982.6,296.8,1230.2,482.0,932.9,1004.4,2151.6,977.2,1649.3,793.0,1075.0,685.2,967.5,1423.8,479.2,479.8,244.2,243.6,315.3,313.1,759.9,1029.9,614.8,2.4,515.5,1300.6,3180.3,1568.7,1099.5,1681.4,1024.9
839.0,2315.2,1381.6,774.4,901.4,2368.0,1891.5,1617.1,1482.9,739.6,2578.2,2652.3,2367.8,1493.8,752.8,254.8,622.8,1338.2,790.0,858.5,863.4,659.7,1376.6,1746.3,1070.8,1264.0,683.2,0.0,420.5,493.5,2154.8,1374.4,1331.5,898.9,1077.0,1701.4,2315.4,550.3,584.4,1309.8,1982.9,857.3,1081.6,790.0,815.1,721.1,1332.5,495.2,755.1,966.0,469.6,621.9,2128.3,995.6,1772.9,892.9,1597.5,1753.5,1368.1,1901.0,999.9,1371.6,544.3,544.3,616.2,865.7,2154.8,1891.6,540.8,1368.1,1281.3,2650.9,1120.3,1657.0,800.5,1369.5,980.0,1580.8,869.0,881.4,1354.9,2502.1,1990.8,1577.4,1143.5,2088.6,666.9,1318.0,1774.3,829.7,830.3,439.0,439.6,665.9,663.6,1904.3,2043.5,542.9,685.6,443.7,1317.6,3775.2,1837.3,1368.0,2276.3,1960.7
