1269.5,1003.4,1230.3,1211.7,1178.7,1226.9,547.0,666.8,1257.2,674.7,0.0,1375.3,557.7,556.5,2463.5,1170.2,1257.1,883.7,1917.6,1250.4,1415.6,1391.5,1488.1,1652.3,2644.3,1678.2,608.6,2458.8,2461.8,1860.6,1589.3,1704.8,2024.8,1590.0,1736.1,1083.7,1291.4,1095.8,1112.8,805.6,2479.9,777.3,2462.3,775.4,469.6,588.7,535.5,1824.7,432.9,511.1,1047.7,1600.6,1588.6,1442.6,1930.5,1528.2,1488.8,1826.8,1689.4,701.3,2644.2,1217.6,2.6,416.8,1626.4,1652.5,2463.5,1487.4,648.8,505.9,2480.5,1257.5,1249.9,1083.7,1608.8,620.7,1028.3,2192.5,1616.3,1153.0,2204.6,2605.6,1355.4,2189.3,905.8,2951.9,1616.3,1983.7,1473.7,1302.8,1283.5,2504.9,2169.2,1550.7,2497.9,2506.5,1801.5,1639.2,2148.4,1823.4,398.7,1681.6,1982.1,1927.0,566.3,624.7,1541.9,624.6,1087.4,4315.8,4707.1,4551.3,1075.9,1734.5,1764.3,772.4,1554.3,736.2,844.5,2144.1,2469.6,1296.3,393.4,327.4,389.3,447.6,1798.4,2093.6,2054.2,598.4,235.4,1233.4,326.5,1933.2,1337.0,1682.2,728.4,681.1,597.6,92.2,1541.2,2033.5,2050.5,2092.7,2388.1,1876.3,4004.8,4457.8,684.6
1620.0,602.2,153.1,1979.8,777.4,149.7,1066.0,282.7,77.6,343.8,1040.1,0.0,502.9,501.8,1500.8,768.9,77.7,482.4,1516.3,2018.6,1014.3,2134.7,1967.0,2117.5,1672.2,2143.4,553.9,1558.5,1555.4,1459.3,1515.8,1303.5,1623.6,1188.7,1334.8,682.5,890.1,694.5,711.6,1573.7,1517.1,724.0,1555.0,722.1,1237.7,1356.8,1303.6,1423.5,1201.0,1166.3,1815.8,1199.3,1515.2,1041.4,1529.2,1126.9,1087.6,1425.6,1288.1,646.6,1672.1,816.3,1042.6,593.5,2091.6,2117.8,1500.8,1086.1,1416.9,1274.0,1517.8,77.3,848.6,682.5,2377.0,1139.8,627.0,1791.2,1215.0,1921.2,2231.9,1848.8,2123.5,1844.3,504.5,1348.9,1215.0,2084.2,1550.7,1607.8,882.2,1542.1,2196.6,2016.0,1870.6,1961.3,1810.8,2118.1,2175.7,2591.5,1774.0,1223.4,1524.0,1468.9,1437.1,1192.9,1209.7,2000.0,755.2,3582.9,3974.1,3818.4,679.3,1001.6,2957.0,1608.5,1096.2,1018.2,1331.0,3118.6,3444.1,964.2,1586.2,1520.1,1582.0,1340.7,1340.2,3068.1,3028.7,1633.3,1610.7,901.2,1701.8,1475.1,1004.8,2014.6,830.1,1873.8,1790.4,1467.6,1873.5,1728.6,3025.0,3067.3,4425.1,3913.3,3271.9,3724.8,1023.4
1643.5,625.6,852.4,1576.4,800.8,849.0,611.3,247.7,879.4,255.6,636.7,997.5,0.0,47.1,1024.5,1125.1,879.2,505.9,1539.8,1615.2,1037.8,1756.2,1852.8,2017.1,1695.6,2042.9,99.1,1581.9,1578.9,1482.8,1539.3,1326.9,1647.0,1212.2,1358.3,705.9,913.6,717.9,735.0,1170.3,1040.8,635.8,1578.4,633.8,834.3,953.4,900.2,1446.9,797.6,711.6,1412.4,1222.8,1538.6,1064.8,1552.7,1150.3,1111.0,1449.0,1311.6,191.9,1695.5,1072.2,639.2,138.8,1991.1,2017.3,1024.5,1342.0,1013.5,870.6,1041.5,879.6,1204.7,705.9,1973.6,685.1,650.4,3050.5,1238.5,1517.8,2569.3,1872.3,1720.1,1867.7,527.9,1512.8,1238.5,2348.5,1574.2,1631.2,1138.0,1065.8,2534.0,1915.5,1894.0,1984.8,1834.3,2004.0,2513.1,2188.1,956.4,1144.4,1445.0,1389.9,619.4,375.2,1130.8,1182.3,676.2,3679.2,4070.4,3914.7,600.3,1097.9,2139.3,790.8,1017.2,486.7,1252.0,3214.9,3540.4,885.2,768.5,702.5,764.3,1023.2,1261.3,3164.4,3125.0,1174.1,793.0,822.2,884.2,1396.1,925.8,1935.6,140.0,1056.1,972.7,649.9,1794.6,1649.6,3121.3,3163.5,2763.2,2251.4,3368.1,3821.1,944.4
1807.5,1056.7,1283.5,1749.7,1231.9,1280.1,564.2,720.1,1310.5,727.9,809.9,1428.6,610.9,0.0,1635.4,1223.5,1310.4,937.0,1970.9,1788.4,1468.9,1929.4,2026.1,2190.3,2126.8,2216.1,52.0,2013.0,2010.0,1913.9,1970.4,1758.0,2078.1,1643.3,1789.4,1137.0,1344.7,1149.0,1166.1,1343.5,1651.7,830.6,2009.5,828.7,1007.6,1126.7,1073.4,1878.0,970.8,664.5,1585.6,1653.9,1969.7,1495.9,1983.8,1581.4,1542.1,1880.1,1742.7,144.8,2126.6,1270.9,812.5,470.1,2164.3,2190.5,1635.4,1540.7,1186.7,1043.8,1652.4,1310.7,1303.1,1137.0,2146.8,638.0,1081.5,2245.8,1669.6,1691.0,2742.5,2303.4,1893.3,2727.3,959.0,2123.8,1669.6,2521.7,2005.3,1840.8,1336.7,1676.7,2707.2,2088.7,2325.1,3044.5,2265.4,2177.2,2686.3,2361.3,955.2,1143.3,1443.9,1388.8,618.3,374.1,1129.6,1181.2,675.1,3726.2,4117.5,3961.8,599.2,1145.0,2138.2,789.7,1016.1,485.6,1250.9,1759.0,2084.6,884.1,767.4,701.3,763.2,1022.1,1260.1,1708.5,1669.2,1173.0,791.9,821.1,883.0,1394.9,924.7,1934.4,138.9,1055.0,971.6,648.8,1793.4,1648.4,1665.4,1707.7,2762.1,2250.3,3415.2,3868.2,943.3
2067.9,1050.1,1560.3,2000.9,1225.3,1556.9,1035.8,672.2,1587.2,680.1,1061.2,1705.4,424.5,471.6,0.0,1400.5,1587.1,930.3,1964.3,2039.7,1462.3,2180.7,2277.3,2441.5,2120.1,2467.4,523.6,2006.4,2003.4,3297.0,1963.8,1751.4,3283.9,1636.7,1782.7,1130.4,1338.1,1142.4,1159.5,1594.8,1316.2,1060.3,2002.9,1058.3,1258.8,1377.9,1324.7,1871.4,1222.1,1136.1,1836.9,1647.3,1963.1,1489.3,1977.2,1574.8,1535.5,1873.5,1736.0,616.4,2120.0,1347.6,1063.7,563.2,2415.6,2441.8,0.0,1617.4,1438.0,1295.1,1316.9,1587.5,1480.2,1130.4,2398.1,1109.5,1074.9,3325.9,1662.9,1942.3,2993.8,2296.7,2144.6,2292.2,952.4,1788.3,1662.9,2773.0,1998.7,2055.7,1413.5,1341.2,2958.5,2340.0,2318.5,2409.2,2258.7,2428.5,2937.6,2612.6,2862.2,1750.1,2050.7,1995.6,1643.9,1399.7,1736.4,3088.2,1281.9,3720.4,4111.7,3955.9,1206.0,1139.1,3769.1,1815.3,1622.9,1511.2,1857.7,3256.2,3581.7,1490.9,2585.0,2332.2,2394.1,2749.8,1866.9,3205.6,3166.3,2900.7,2698.9,1427.9,2790.0,2001.8,1531.5,3885.1,1164.4,2872.7,2789.2,2555.8,3744.1,3599.1,3162.5,3204.8,4019.7,3507.8,3409.4,3862.4,1550.1
2791.2,656.0,207.0,3238.5,831.3,203.6,1119.9,336.5,233.9,397.6,1093.9,352.0,556.8,555.7,779.0,0.0,233.8,536.3,2639.4,3346.2,1068.2,3198.6,3030.9,3181.4,2736.1,3207.3,607.7,2622.4,2619.3,2135.9,2687.0,2367.4,2122.8,2539.8,1388.7,736.3,944.0,748.3,765.4,1627.5,795.4,777.9,2618.9,775.9,1291.6,1410.7,1357.4,1477.3,1254.8,1220.2,1869.7,1253.2,2686.4,1095.2,1583.1,1180.7,1141.4,1479.4,1342.0,700.5,2736.0,94.6,1096.5,647.3,3155.5,3181.6,779.0,364.4,1470.7,1327.9,796.0,234.2,79.7,736.3,3640.9,1193.6,680.9,2164.8,1268.9,1975.0,3295.8,2912.7,3451.2,2908.2,558.4,627.2,1268.9,3148.1,2721.9,2779.0,160.4,820.4,3260.5,3079.9,2934.5,3025.2,2874.7,3182.0,3239.6,3855.5,1568.9,1018.3,1318.8,1263.8,1232.0,987.8,1004.6,1794.8,550.1,3278.0,3669.3,3513.5,474.1,696.7,3869.7,1403.3,891.0,813.1,1125.8,2813.8,3139.3,759.0,1381.0,2432.8,2494.7,1135.5,1135.1,2763.2,2723.9,1428.1,1405.5,696.1,1496.7,1269.9,799.7,1809.4,624.9,1668.7,1585.3,1262.4,1668.4,1523.4,2720.1,2762.4,4120.3,3608.4,2967.0,3420.0,818.2
1542.3,524.4,75.4,1902.1,699.7,72.0,988.3,205.0,-0.1,266.1,962.4,118.3,425.2,424.1,1423.1,691.2,0.0,404.7,1438.6,1940.8,936.6,2057.0,1889.3,2039.8,1594.5,2065.7,476.2,1480.7,1477.7,1381.6,1438.1,1225.8,1545.8,1111.0,1257.1,604.8,812.4,616.8,633.8,1496.0,1439.4,646.3,1477.2,644.4,1160.0,1279.1,1225.9,1345.8,1123.3,1088.6,1738.1,1121.6,1437.5,963.7,1451.5,1049.2,1009.8,1347.9,1210.4,568.9,1594.4,738.6,964.9,515.8,2013.9,2040.0,1423.1,1008.4,1339.2,1196.3,1440.1,-0.4,770.9,604.8,2299.2,1062.1,549.3,1713.5,1137.3,1843.4,2154.2,1771.1,2045.8,1766.6,426.8,1271.2,1137.3,2006.5,1473.0,1530.0,804.5,1464.4,2118.9,1938.3,1792.9,1883.6,1733.1,2040.4,2098.0,2513.8,1655.8,1105.1,1405.7,1350.6,1318.8,1074.6,1091.5,1881.7,636.9,3464.6,3855.8,3700.1,561.0,883.3,2838.8,1490.2,977.9,899.9,1212.7,3000.3,3325.9,845.9,1467.9,1401.9,1463.8,1222.4,1222.0,2949.8,2910.5,1515.0,1492.4,783.0,1583.6,1356.8,886.6,1896.3,711.8,1755.6,1672.1,1349.3,1755.3,1610.3,2906.7,2949.0,4306.9,3795.0,3153.6,3606.6,905.1
1625.7,607.8,834.7,1828.1,783.1,831.3,972.7,680.5,861.6,755.8,888.3,979.7,638.8,637.7,1506.4,774.6,861.5,0.0,1522.0,1866.8,1020.0,2007.8,1972.7,2123.2,1677.9,2149.1,689.7,1564.1,1561.1,1465.0,1521.5,1309.2,1629.2,1194.4,1340.5,688.1,895.8,700.2,717.2,1421.9,1522.8,262.7,1560.6,260.8,1086.0,1205.1,1151.8,1429.1,1049.2,1073.0,1664.1,1205.0,1520.8,1047.0,1534.9,1132.6,1093.2,1431.2,1293.8,782.5,1677.7,822.0,890.9,498.0,2097.3,2123.4,1506.4,1091.8,1265.1,1122.3,1523.4,861.9,854.3,688.1,2225.2,1046.4,632.7,1796.9,1220.7,1769.4,2820.9,1854.5,1971.7,1849.9,510.2,1354.6,1220.7,2600.1,1556.4,1613.4,887.8,1547.8,2785.6,2021.7,1876.3,1967.0,1816.5,2123.8,2764.7,2439.7,1282.4,1058.4,1359.0,1303.9,945.4,701.2,653.6,1508.3,199.1,2404.5,2795.7,2640.0,187.6,1185.8,2465.4,1116.8,931.2,526.5,774.8,1255.8,1581.3,408.0,1094.5,1028.5,1090.4,784.6,1098.9,1205.3,1165.9,1077.1,1119.0,345.1,1210.2,1233.7,448.7,1431.2,338.4,1382.2,1298.8,975.9,1290.2,1145.2,1162.2,1204.4,3089.2,2577.4,2093.5,2546.5,467.3
943.4,797.3,1085.8,1498.0,834.4,1082.4,1715.0,931.6,1112.7,992.7,1689.0,1230.9,1151.9,1150.8,1757.6,1025.7,1112.6,1065.9,0.0,1605.7,337.7,1458.1,1290.4,1440.9,995.6,1466.8,1202.8,881.8,878.8,782.7,839.2,626.9,946.9,512.1,525.5,603.2,949.8,615.3,771.2,2019.3,1773.9,1373.0,878.3,1371.0,1886.7,2005.8,1952.5,614.2,1849.9,1815.3,2261.4,390.0,838.5,364.8,719.9,317.6,278.3,616.3,478.8,1295.6,995.5,1073.1,1691.6,1242.4,1415.0,1441.1,1757.6,1342.9,2149.8,1923.0,1774.6,1113.0,1105.4,603.2,2086.1,1788.7,684.0,1114.6,405.7,2013.5,1555.3,1172.2,1710.6,1167.6,761.3,1605.7,405.7,1407.6,874.1,931.1,1139.0,1798.9,1520.0,1339.4,1194.0,1284.7,1134.2,1441.5,1499.1,1613.1,1956.5,699.6,293.1,238.0,1979.4,1735.2,775.4,2088.3,1297.5,1962.4,2353.6,2197.9,1221.6,2014.0,3499.3,2150.8,705.0,1560.5,1435.9,813.7,1139.2,1136.8,2128.5,2062.4,2124.3,1404.0,816.4,763.2,723.8,1696.5,1771.2,1443.5,1884.3,951.2,953.8,989.1,1372.4,2416.1,2332.7,2009.9,848.1,703.1,720.1,762.3,2701.2,2189.4,1651.4,2104.3,1086.7
1119.9,1514.5,1741.3,487.9,1689.7,1737.9,1928.3,2049.2,1768.2,2057.0,1564.9,1886.4,1940.0,1938.9,3196.5,3297.1,1768.1,1330.2,1804.4,0.0,1509.0,667.6,764.3,928.5,1298.4,954.3,1990.9,1112.9,1115.9,1556.8,1255.1,1295.1,1721.0,1393.0,2124.5,1594.8,1802.4,1606.8,1623.9,1009.2,3212.8,2159.7,1116.4,2157.7,1762.6,1881.7,1828.5,1956.6,1555.8,1892.4,1251.3,1989.0,1254.4,1536.0,2318.9,1916.6,1877.2,2215.2,2077.8,2083.7,1298.3,3244.2,1567.5,1799.2,902.5,928.7,3196.5,3514.0,1139.7,1798.9,3213.5,1768.5,3376.7,1594.8,533.5,2002.1,1539.3,1888.7,2004.7,1003.4,1129.3,1259.7,104.9,856.1,1416.8,3684.8,2004.7,881.5,1324.1,1153.1,3310.0,3237.8,1093.9,826.9,1152.0,1160.6,1077.6,915.4,1073.1,748.1,1107.7,1465.5,1898.8,1843.7,1544.8,1603.2,1251.5,1239.4,2065.8,2669.2,3060.5,2904.8,2054.4,2720.8,2573.4,1750.9,1471.0,1714.7,158.2,1520.5,1846.0,1902.8,1371.9,1136.6,1198.4,555.1,1470.9,1470.0,1430.6,847.7,922.3,2211.9,1035.5,1605.7,1429.9,877.9,1706.9,1659.5,1576.1,1108.5,736.9,1409.9,1426.9,1469.1,1840.4,1328.5,2358.2,2811.2,1299.4
