id,UDALERRIA_KODEA/COD_MUNICIPIO,UDALERRIA/MUNICIPIO,EKITALDIA/EJERCICIO,EDUKIONTZI_KODEA/COD_CONTENEDOR,longitude,latitude
1,1,ABADINO,2020,1,531594.64,4779416.18
2,1,ABADINO,2020,2,531628.03,4779457.63
3,1,ABADINO,2020,3,531502.39,4779397.62
4,1,ABADINO,2020,4,531708.59,4779389.34
5,1,ABADINO,2020,5,531634.44,4779297.64
6,1,ABADINO,2020,6,531700.86,4779270.46
7,1,ABADINO,2020,7,531199.29,4776493.8
8,1,ABADINO,2020,8,531735.39,4779510.82
9,1,ABADINO,2020,10,531779.52,4779586.18
10,1,ABADINO,2020,11,531482.8,4779602.73
11,1,ABADINO,2020,12,531533.74,4779572.55
12,1,ABADINO,2020,13,531508.93,4778407.82
13,1,ABADINO,2020,14,531681.07,4777900.45
14,1,ABADINO,2020,15,531947.67,4777904.08
15,1,ABADINO,2020,16,531582.57,4777859.9
16,1,ABADINO,2020,17,531774,4777660.86
17,1,ABADINO,2020,18,531739.74,4777782.94
18,1,ABADINO,2020,20,532113.79,4777086.42
19,1,ABADINO,2020,21,532202.72,4777147.15
20,1,ABADINO,2020,22,531128.19,4777446.86
21,1,ABADINO,2020,23,531766.64,4779800.45
22,1,ABADINO,2020,24,531731.73,4779242.68
23,1,ABADINO,2020,26,531729.33,4779243
24,1,ABADINO,2020,27,531860.75,4779770.91
25,1,ABADINO,2020,28,532068.86,4777223.02
26,1,ABADINO,2020,29,530523.23,4775823.31
27,1,ABADINO,2020,32,532204.25,4777145.42
28,1,ABADINO,2020,33,531420.7,4777961.83
29,1,ABADINO,2020,34,531871.03,4777666.53
30,1,ABADINO,2020,35,531735.95,4779508.53
31,1,ABADINO,2020,36,531532.83,4779532.69
32,1,ABADINO,2020,37,528444.56,4772139.64
33,1,ABADINO,2020,39,531596.18,4779414.46
34,1,ABADINO,2020,40,531627.5,4779455.13
35,1,ABADINO,2020,41,531607.79,4777452.65
36,1,ABADINO,2020,44,531534.16,4779574.84
37,1,ABADINO,2020,45,531963.07,4779520.34
38,1,ABADINO,2020,46,528920.22,4772030.29
39,1,ABADINO,2020,47,531326.69,4779480.67
40,1,ABADINO,2020,48,531455.38,4780108.58
41,1,ABADINO,2020,49,532357.58,4779236.18
42,1,ABADINO,2020,50,531654.15,4779584.52
43,1,ABADINO,2020,51,531425.08,4778051.71
44,1,ABADINO,2020,52,532177.69,4779373.4
45,1,ABADINO,2020,53,532115.77,4777083.82
46,1,ABADINO,2020,54,532070.4,4777221.5
47,1,ABADINO,2020,55,531829.96,4777774.67
48,1,ABADINO,2020,56,531678.58,4777660.2
49,1,ABADINO,2020,57,532255.34,4777204.77
50,1,ABADINO,2020,58,532334.36,4776844.8
51,1,ABADINO,2020,60,532192.78,4777379.43
52,1,ABADINO,2020,61,531993.56,4777399.03
53,1,ABADINO,2020,62,532088.34,4777302.44
54,1,ABADINO,2020,63,531560.02,4778842.42
55,1,ABADINO,2020,65,532343.64,4779439.59
56,1,ABADINO,2020,66,532372.45,4777184.46
57,1,ABADINO,2020,67,530669.33,4775547.89
58,1,ABADINO,2020,68,531550.18,4780189.29
59,1,ABADINO,2020,69,531267.49,4778652.25
60,1,ABADINO,2020,70,531725.31,4779732.35
61,1,ABADINO,2020,71,531895.91,4777220.68
62,1,ABADINO,2020,72,531566.62,4778406.9
63,1,ABADINO,2020,73,531605.87,4779699.11
64,1,ABADINO,2020,74,528704.67,4772193.12
65,1,ABADINO,2020,75,529068.9338,4772045.641
66,1,ABADINO,2020,76,531229.859,4779724.418
67,1,ABADINO,2020,77,528766.0679,4772071.766
68,1,ABADINO,2020,78,528804.4671,4772248.285
69,1,ABADINO,2020,79,531779.4255,4779584.552
70,2,ABANTO,2020,1,492115.18,4796389.66
71,2,ABANTO,2020,2,492511.47,4796411.02
72,2,ABANTO,2020,3,491999.14,4796298.52
73,2,ABANTO,2020,4,492305.38,4796166.47
74,2,ABANTO,2020,5,494245.34,4796318.83
75,2,ABANTO,2020,6,494182.19,4796475.37
76,2,ABANTO,2020,7,494158.87,4796554.8
77,2,ABANTO,2020,8,494362.64,4796920.33
78,2,ABANTO,2020,9,493989.04,4796212.55
79,2,ABANTO,2020,10,494038.72,4796315.88
80,2,ABANTO,2020,11,493938.39,4796492.26
81,2,ABANTO,2020,13,494052.43,4795857.56
82,2,ABANTO,2020,14,494075.3,4795776.16
83,2,ABANTO,2020,15,493771.96,4796056.72
84,2,ABANTO,2020,16,493827.87,4795951.89
85,2,ABANTO,2020,17,494078.57,4795551.41
86,2,ABANTO,2020,18,492394.73,4796063.81
87,2,ABANTO,2020,19,493913.58,4795958.96
88,2,ABANTO,2020,20,493984.46,4796061.95
89,2,ABANTO,2020,21,494217.61,4795908.29
90,2,ABANTO,2020,24,494475.7,4796875.16
91,2,ABANTO,2020,25,494230.55,4796824.88
92,2,ABANTO,2020,26,494045.54,4797095.92
93,2,ABANTO,2020,27,494015.06,4796926.16
94,2,ABANTO,2020,28,493837.34,4796203.69
95,2,ABANTO,2020,29,493997.23,4795731.68
96,2,ABANTO,2020,30,493829.85,4795860.04
97,2,ABANTO,2020,31,493901.13,4796653.86
98,2,ABANTO,2020,32,494520.44,4797372.01
99,2,ABANTO,2020,33,493985.23,4796064.34
100,2,ABANTO,2020,34,494406.16,4797235.81
101,2,ABANTO,2020,36,492041.21,4796190.21
102,2,ABANTO,2020,37,492036.08,4796270.85
103,2,ABANTO,2020,38,491880.57,4796360.32
104,2,ABANTO,2020,40,492843.47,4795430.98
105,2,ABANTO,2020,41,492585.04,4796310.5
106,2,ABANTO,2020,43,494718.09,4797273.59
107,2,ABANTO,2020,44,494875.3,4797313.23
108,2,ABANTO,2020,46,494828.37,4797374.16
109,2,ABANTO,2020,47,494771.63,4797394.14
110,2,ABANTO,2020,48,493483.95,4796248.67
111,2,ABANTO,2020,49,493179.45,4796037.76
112,2,ABANTO,2020,50,492571,4796005.36
113,2,ABANTO,2020,51,492492.6,4796112.29
114,2,ABANTO,2020,52,494450.5,4796653.28
115,2,ABANTO,2020,53,492631.42,4796714.29
116,2,ABANTO,2020,54,494014.65,4793601.97
117,2,ABANTO,2020,55,494117.08,4796826.82
118,2,ABANTO,2020,56,494126.57,4796294.01
119,2,ABANTO,2020,57,494303.27,4795724.49
120,2,ABANTO,2020,58,493775.34,4794235.99
121,2,ABANTO,2020,59,494474.83,4796873
122,2,ABANTO,2020,60,493935.89,4796096.13
123,2,ABANTO,2020,61,494232.51,4796826.61
124,2,ABANTO,2020,62,493436.92,4796566.09
125,2,ABANTO,2020,63,493871.03,4796559.5
126,2,ABANTO,2020,64,494085.69,4796028.92
127,2,ABANTO,2020,65,494112.36,4795930.5
128,2,ABANTO,2020,66,494123.32,4795946.94
129,2,ABANTO,2020,69,494384.26,4796755.18
130,2,ABANTO,2020,70,492534.01,4795821.01
131,2,ABANTO,2020,71,493092.08,4796555.49
132,2,ABANTO,2020,77,494852.7,4797193.75
133,2,ABANTO,2020,78,494886.52,4797187.32
134,2,ABANTO,2020,79,494885.48,4797185.48
135,2,ABANTO,2020,80,494847.1,4797251.5
136,911,AJANGIZ,2020,1,527442.95,4795362.61
137,911,AJANGIZ,2020,2,526033.6,4794074.05
138,911,AJANGIZ,2020,3,526439.4,4794263.14
139,911,AJANGIZ,2020,4,527444.27,4795360.23
140,911,AJANGIZ,2020,5,526570.64,4794669.38
141,911,AJANGIZ,2020,6,526570.95,4794671.55
142,911,AJANGIZ,2020,7,526458.79,4794619.51
143,911,AJANGIZ,2020,8,526464.22,4794621.69
144,912,ALONSOTEGI,2020,2,500920.06,4788121.16
145,912,ALONSOTEGI,2020,5,500876.26,4788337.91
146,912,ALONSOTEGI,2020,6,500874.84,4788412.67
147,912,ALONSOTEGI,2020,8,500591.34,4788196.42
148,912,ALONSOTEGI,2020,10,500654.4,4787950.79
149,912,ALONSOTEGI,2020,11,501083.48,4788168.82
150,912,ALONSOTEGI,2020,12,499503.23,4787171.64
151,912,ALONSOTEGI,2020,13,498989.88,4787091.19
152,912,ALONSOTEGI,2020,14,500494.35,4787904.13
153,912,ALONSOTEGI,2020,15,500740.7,4788394.86
154,912,ALONSOTEGI,2020,16,500926.25,4788238.66
155,912,ALONSOTEGI,2020,17,500425.32,4787736.18
156,912,ALONSOTEGI,2020,18,500738.88,4788077.3
157,912,ALONSOTEGI,2020,21,500700.11,4788161.71
158,912,ALONSOTEGI,2020,22,500896.55,4788002.57
159,912,ALONSOTEGI,2020,23,500802.1,4788419.6
160,912,ALONSOTEGI,2020,24,499411.1,4787128.9
161,912,ALONSOTEGI,2020,25,499218.68,4787046.56
162,912,ALONSOTEGI,2020,26,501033.15,4787652.37
163,912,ALONSOTEGI,2020,27,500903.54,4787873.68
164,912,ALONSOTEGI,2020,28,500511.65,4788048.43
165,912,ALONSOTEGI,2020,31,502069.31,4787693.83
166,912,ALONSOTEGI,2020,34,500782.42,4788280.62
167,912,ALONSOTEGI,2020,35,500822.91,4788261.74
168,912,ALONSOTEGI,2020,36,501057.46,4788148.41
169,3,AMOREBIETA-ETXANO,2020,1,521878.46,4785263.22
170,3,AMOREBIETA-ETXANO,2020,2,521813.71,4785346.04
171,3,AMOREBIETA-ETXANO,2020,5,521368.49,4785358.63
172,3,AMOREBIETA-ETXANO,2020,6,521358.77,4785366.2
173,3,AMOREBIETA-ETXANO,2020,7,521209.23,4785291.27
174,3,AMOREBIETA-ETXANO,2020,10,521626.04,4785171.79
175,3,AMOREBIETA-ETXANO,2020,11,521764.03,4785178.08
176,3,AMOREBIETA-ETXANO,2020,12,521452.03,4785257.41
177,3,AMOREBIETA-ETXANO,2020,13,521340.24,4785022.28
178,3,AMOREBIETA-ETXANO,2020,14,522170.99,4785312.47
179,3,AMOREBIETA-ETXANO,2020,15,522305.73,4785379.01
180,3,AMOREBIETA-ETXANO,2020,16,523417.16,4786092.54
181,3,AMOREBIETA-ETXANO,2020,17,523371.46,4785636.67
182,3,AMOREBIETA-ETXANO,2020,20,521877.49,4785124.51
183,3,AMOREBIETA-ETXANO,2020,21,522182.1,4784879.76
184,3,AMOREBIETA-ETXANO,2020,22,522110.07,4784920.12
185,3,AMOREBIETA-ETXANO,2020,23,521159.38,4785805.46
186,3,AMOREBIETA-ETXANO,2020,24,521427.43,4785700.81
187,3,AMOREBIETA-ETXANO,2020,25,521455.69,4785580.32
188,3,AMOREBIETA-ETXANO,2020,26,521518.36,4785742.66
189,3,AMOREBIETA-ETXANO,2020,27,520367,4787652.77
190,3,AMOREBIETA-ETXANO,2020,28,524668.56,4782592.33
191,3,AMOREBIETA-ETXANO,2020,29,522267.39,4784548.97
192,3,AMOREBIETA-ETXANO,2020,30,521303.8,4785352.79
193,3,AMOREBIETA-ETXANO,2020,31,522666.85,4784688.46
194,3,AMOREBIETA-ETXANO,2020,33,521517.14,4785746.78
195,3,AMOREBIETA-ETXANO,2020,34,521731.21,4785599.1
196,3,AMOREBIETA-ETXANO,2020,35,522271.62,4784887.54
197,3,AMOREBIETA-ETXANO,2020,36,522273.79,4784889.6
198,3,AMOREBIETA-ETXANO,2020,39,524718.72,4782342.11
199,3,AMOREBIETA-ETXANO,2020,40,520986.63,4785099.23
200,3,AMOREBIETA-ETXANO,2020,43,523810,4782985.03
201,3,AMOREBIETA-ETXANO,2020,46,521228.56,4785519.26
202,3,AMOREBIETA-ETXANO,2020,47,522316.2,4785608.05
203,3,AMOREBIETA-ETXANO,2020,48,521481.56,4786182.3
204,3,AMOREBIETA-ETXANO,2020,50,523949.9,4783454.44
284,6,ARANTZAZU,2020,11,516957.46,4778117.19
205,3,AMOREBIETA-ETXANO,2020,52,523376.94,4783630.72
206,3,AMOREBIETA-ETXANO,2020,53,522090.37,4785285.29
207,3,AMOREBIETA-ETXANO,2020,55,520997.73,4784608.21
208,3,AMOREBIETA-ETXANO,2020,57,520873.04,4785126.99
209,3,AMOREBIETA-ETXANO,2020,59,521759.37,4784967.51
210,3,AMOREBIETA-ETXANO,2020,60,521875.97,4785123.19
211,3,AMOREBIETA-ETXANO,2020,61,521653.94,4786156.9
212,3,AMOREBIETA-ETXANO,2020,62,521273.01,4786458.91
213,3,AMOREBIETA-ETXANO,2020,63,521086.22,4786529.85
214,3,AMOREBIETA-ETXANO,2020,64,521460.04,4786066.64
215,3,AMOREBIETA-ETXANO,2020,65,521789.93,4785663.98
216,3,AMOREBIETA-ETXANO,2020,66,521685.86,4785061.7
217,3,AMOREBIETA-ETXANO,2020,70,521496.15,4785358.6
218,3,AMOREBIETA-ETXANO,2020,71,523418.34,4786097.64
219,3,AMOREBIETA-ETXANO,2020,72,523401.12,4783411.27
220,3,AMOREBIETA-ETXANO,2020,73,521039.54,4785003.01
221,3,AMOREBIETA-ETXANO,2020,74,521159.22,4785152.41
222,3,AMOREBIETA-ETXANO,2020,75,521377.7,4785720.18
223,3,AMOREBIETA-ETXANO,2020,76,521454.75,4785258.39
224,3,AMOREBIETA-ETXANO,2020,77,521350.22,4785556.11
225,3,AMOREBIETA-ETXANO,2020,78,520018.36,4786831.65
226,3,AMOREBIETA-ETXANO,2020,79,523942,4783379.83
227,3,AMOREBIETA-ETXANO,2020,80,521641.42,4785577.53
228,3,AMOREBIETA-ETXANO,2020,86,521525.52,4785510.1
229,3,AMOREBIETA-ETXANO,2020,87,524053.54,4783018.68
230,3,AMOREBIETA-ETXANO,2020,88,521563.01,4785397.99
231,3,AMOREBIETA-ETXANO,2020,89,521596.97,4785405.59
232,3,AMOREBIETA-ETXANO,2020,90,519427.69,4787128.34
233,3,AMOREBIETA-ETXANO,2020,91,521159.1,4785402.8
234,3,AMOREBIETA-ETXANO,2020,92,522138.98,4785139.79
235,3,AMOREBIETA-ETXANO,2020,93,522139.65,4785137.94
236,3,AMOREBIETA-ETXANO,2020,94,521343.08,4785022.08
237,3,AMOREBIETA-ETXANO,2020,95,524287.14,4783663.1
238,3,AMOREBIETA-ETXANO,2020,96,521688.49,4785058.01
239,3,AMOREBIETA-ETXANO,2020,97,521700.29,4784808.52
240,3,AMOREBIETA-ETXANO,2020,98,521703.13,4784809.06
241,3,AMOREBIETA-ETXANO,2020,99,521991.93,4785441.59
242,3,AMOREBIETA-ETXANO,2020,100,521282.02,4785492.08
2680,69,MUNGIA,2020,11,512035.14,4800420.27
243,3,AMOREBIETA-ETXANO,2020,101,521492.83,4784995.74
244,3,AMOREBIETA-ETXANO,2020,102,521495.02,4784993.14
245,3,AMOREBIETA-ETXANO,2020,103,521766.1,4785179.39
246,3,AMOREBIETA-ETXANO,2020,104,521761.99,4785305.51
247,3,AMOREBIETA-ETXANO,2020,105,521232.37,4785727.32
248,3,AMOREBIETA-ETXANO,2020,106,522032.53,4785318.96
249,3,AMOREBIETA-ETXANO,2020,107,522113.73,4785400.63
250,3,AMOREBIETA-ETXANO,2020,109,522029.05,4785317.33
251,3,AMOREBIETA-ETXANO,2020,110,521702.42,4785573.61
252,3,AMOREBIETA-ETXANO,2020,111,521662.24,4785230.19
253,3,AMOREBIETA-ETXANO,2020,112,521659.94,4785231.91
254,3,AMOREBIETA-ETXANO,2020,113,521938.84,4785423.07
255,3,AMOREBIETA-ETXANO,2020,114,521941.35,4785421.99
256,3,AMOREBIETA-ETXANO,2020,115,521207.27,4785290.18
257,3,AMOREBIETA-ETXANO,2020,116,521993.99,4785444.42
258,3,AMOREBIETA-ETXANO,2020,117,522113.25,4785399.13
259,3,AMOREBIETA-ETXANO,2020,118,521906.24,4785129.04
260,3,AMOREBIETA-ETXANO,2020,119,521908.2,4785126.56
261,3,AMOREBIETA-ETXANO,2020,120,521414.04,4784901.72
262,3,AMOREBIETA-ETXANO,2020,121,524084.62,4783317.91
263,3,AMOREBIETA-ETXANO,2020,122,521763.6,4785314.63
264,3,AMOREBIETA-ETXANO,2020,123,521757.57,4785325.25
265,3,AMOREBIETA-ETXANO,2020,124,521788.24,4785271.41
266,3,AMOREBIETA-ETXANO,2020,125,522003.4,4785570.87
267,3,AMOREBIETA-ETXANO,2020,126,524087.16,4783318.97
268,4,AMOROTO,2020,1,539546.43,4797500.02
269,4,AMOROTO,2020,2,539981.94,4799135.07
270,4,AMOROTO,2020,3,539493.65,4797153.96
271,4,AMOROTO,2020,4,542017.77,4795910.92
272,4,AMOROTO,2020,5,540664.29,4798356.4
273,4,AMOROTO,2020,6,540237.36,4799650.27
274,4,AMOROTO,2020,7,539868.54,4797923.15
275,4,AMOROTO,2020,8,539399.02,4797435.63
276,5,ARAKALDO,2020,1,5048317789,4777894.99
277,5,ARAKALDO,2020,2,5053615048,4777912988
278,6,ARANTZAZU,2020,2,516985.54,4778366.46
279,6,ARANTZAZU,2020,3,517173.11,4778172.96
280,6,ARANTZAZU,2020,5,517070.97,4778292.51
281,6,ARANTZAZU,2020,6,516837.26,4778218.59
282,6,ARANTZAZU,2020,9,517126.41,4777491.26
283,6,ARANTZAZU,2020,10,517115.1,4777966.95
285,93,AREATZA,2020,1,518866.87,4774152.97
286,93,AREATZA,2020,2,518682.05,4774468.26
287,93,AREATZA,2020,3,518720.85,4774362.48
288,93,AREATZA,2020,4,518855.29,4774238.16
289,93,AREATZA,2020,5,518558.92,4774573.26
290,93,AREATZA,2020,8,518451.12,4774617.54
291,93,AREATZA,2020,10,518945.05,4773934.23
292,93,AREATZA,2020,11,518868.44,4774297.12
293,93,AREATZA,2020,12,519006.51,4774197.49
294,93,AREATZA,2020,13,518964.19,4774625.36
295,93,AREATZA,2020,14,518660.75,4774321.45
296,9,ARRANKUDIAGA,2020,2,506693.794,4780143.685
297,9,ARRANKUDIAGA,2020,3,506621.3663,4779747.481
298,9,ARRANKUDIAGA,2020,4,506120.2651,4782499.097
299,9,ARRANKUDIAGA,2020,5,505362.5634,4782378.362
300,9,ARRANKUDIAGA,2020,7,504829.9895,4777494.37
301,9,ARRANKUDIAGA,2020,9,506186.3643,4779425.423
302,9,ARRANKUDIAGA,2020,11,506622.1329,4779744.872
303,9,ARRANKUDIAGA,2020,12,506502.9566,4779992.31
304,9,ARRANKUDIAGA,2020,13,506567.3586,4780135.311
305,9,ARRANKUDIAGA,2020,14,505017.7482,4782264.1
306,9,ARRANKUDIAGA,2020,15,506902.2445,4780551.744
307,9,ARRANKUDIAGA,2020,16,506338.6653,4780122.056
308,9,ARRANKUDIAGA,2020,17,506480.8691,4780063.209
309,9,ARRANKUDIAGA,2020,19,506999.9784,4780807.293
310,9,ARRANKUDIAGA,2020,20,505739.5785,4779059.483
311,914,ARRATZU,2020,1,529122.72,4794941.19
312,914,ARRATZU,2020,2,528027.67,4796364.95
313,914,ARRATZU,2020,3,529011.16,4796529.35
314,914,ARRATZU,2020,4,527016.71,4796965.26
315,914,ARRATZU,2020,5,528552.32,4796590.04
316,914,ARRATZU,2020,6,529118.43,4796139.7
317,914,ARRATZU,2020,7,529224.05,4795809.85
318,914,ARRATZU,2020,8,528976.33,4795852.78
319,914,ARRATZU,2020,9,528461.99,4795984.33
320,914,ARRATZU,2020,10,529352.42,4795075.16
321,914,ARRATZU,2020,11,529347.4,4794021.46
322,914,ARRATZU,2020,12,527044.01,4796474.62
323,914,ARRATZU,2020,13,529175.83,4795034.73
324,914,ARRATZU,2020,14,528769.84,4796761.83
325,914,ARRATZU,2020,15,527108.89,4796948.07
326,10,ARRIETA,2020,1,519860.21,4797317.32
327,10,ARRIETA,2020,2,518761.97,4798932.47
328,10,ARRIETA,2020,3,519804.61,4798852.04
329,10,ARRIETA,2020,4,519147.55,4798591.79
330,10,ARRIETA,2020,5,518308.05,4799836.52
331,10,ARRIETA,2020,7,517888.33,4798748.88
332,10,ARRIETA,2020,8,518028.58,4797150.54
333,10,ARRIETA,2020,9,519293.06,4797313.84
334,10,ARRIETA,2020,10,519749.99,4798050.14
335,10,ARRIETA,2020,11,518307.41,4797583.26
336,10,ARRIETA,2020,12,517880.08,4797921.66
337,11,ARRIGORRIAGA,2020,1,509149.19,4783890.12
338,11,ARRIGORRIAGA,2020,2,509171.2,4783811.55
339,11,ARRIGORRIAGA,2020,3,509189.11,4783863.68
340,11,ARRIGORRIAGA,2020,4,509216.08,4783976.09
341,11,ARRIGORRIAGA,2020,5,509130.74,4784648.98
342,11,ARRIGORRIAGA,2020,6,509154.21,4784049.92
343,11,ARRIGORRIAGA,2020,7,509172.92,4784392.98
344,11,ARRIGORRIAGA,2020,8,509055.07,4784370.46
2681,69,MUNGIA,2020,12,512374.61,4800314.31
345,11,ARRIGORRIAGA,2020,9,508998.98,4784442.9
346,11,ARRIGORRIAGA,2020,10,509057.16,4783703.05
347,11,ARRIGORRIAGA,2020,11,508832.17,4783874.62
348,11,ARRIGORRIAGA,2020,12,508940.11,4783653.08
349,11,ARRIGORRIAGA,2020,13,508977.5,4784705.34
350,11,ARRIGORRIAGA,2020,14,509238.02,4784030.71
351,11,ARRIGORRIAGA,2020,15,506652.14,4787516.78
352,11,ARRIGORRIAGA,2020,16,509108.48,4783949.23
353,11,ARRIGORRIAGA,2020,17,506705.69,4787862.29
354,11,ARRIGORRIAGA,2020,18,506753.03,4787888.59
355,11,ARRIGORRIAGA,2020,19,506713.58,4787817.6
356,11,ARRIGORRIAGA,2020,20,506638.4,4787757.74
357,11,ARRIGORRIAGA,2020,21,506590.41,4787715.37
358,11,ARRIGORRIAGA,2020,22,509119.35,4783720.95
359,11,ARRIGORRIAGA,2020,23,509167.55,4784491.64
360,11,ARRIGORRIAGA,2020,24,509201,4784092.32
361,11,ARRIGORRIAGA,2020,25,508957.22,4783979.86
362,11,ARRIGORRIAGA,2020,26,508948.39,4784230.94
363,11,ARRIGORRIAGA,2020,27,509059.46,4783703.39
364,11,ARRIGORRIAGA,2020,28,508829.88,4783875.16
365,11,ARRIGORRIAGA,2020,29,508779.92,4784095.03
366,11,ARRIGORRIAGA,2020,30,509074.27,4784271.59
367,11,ARRIGORRIAGA,2020,31,509174.55,4784391.46
368,11,ARRIGORRIAGA,2020,32,509146.53,4784580.08
369,11,ARRIGORRIAGA,2020,33,508743.37,4784051.56
370,11,ARRIGORRIAGA,2020,34,506662.2,4787580.91
371,11,ARRIGORRIAGA,2020,35,506482.08,4787599.73
372,11,ARRIGORRIAGA,2020,36,506522.36,4787713.36
373,11,ARRIGORRIAGA,2020,37,508921.55,4783846.18
374,11,ARRIGORRIAGA,2020,38,509199.48,4784091.13
375,11,ARRIGORRIAGA,2020,39,508780.47,4784093.4
376,11,ARRIGORRIAGA,2020,41,508863.66,4784463.78
377,11,ARRIGORRIAGA,2020,42,508936.48,4784505.66
378,11,ARRIGORRIAGA,2020,43,506484.69,4787599.84
379,11,ARRIGORRIAGA,2020,44,509171.52,4783813.51
380,11,ARRIGORRIAGA,2020,45,508907.96,4783489.21
381,11,ARRIGORRIAGA,2020,46,509147.18,4784577.91
382,11,ARRIGORRIAGA,2020,47,506568.16,4787756.15
383,11,ARRIGORRIAGA,2020,48,507199.13,4785121.44
384,11,ARRIGORRIAGA,2020,49,508697.49,4784319.84
385,11,ARRIGORRIAGA,2020,50,509130.41,4784651.16
386,11,ARRIGORRIAGA,2020,51,509152.47,4784048.51
387,11,ARRIGORRIAGA,2020,52,508255.33,4781327.93
388,11,ARRIGORRIAGA,2020,53,508152.33,4783600.51
389,11,ARRIGORRIAGA,2020,54,508857.97,4784312.23
390,23,ARTEA,2020,1,517351.87,4775850.53
391,23,ARTEA,2020,2,517802.72,4775462.26
392,23,ARTEA,2020,3,517471.27,4775740.3
393,23,ARTEA,2020,4,517715.95,4775441.49
394,23,ARTEA,2020,5,517594.1,4775654.21
395,23,ARTEA,2020,6,518213.86,4774810.61
396,23,ARTEA,2020,8,517751.35,4775712.66
397,23,ARTEA,2020,9,517519.62,4775981.17
398,23,ARTEA,2020,10,516977.02,4775696.99
399,23,ARTEA,2020,11,517806.96,4775467.37
400,23,ARTEA,2020,12,517347.3,4775933.55
401,23,ARTEA,2020,13,517260.4,4777081.06
402,23,ARTEA,2020,14,515784.13,4776257.32
403,23,ARTEA,2020,15,517969.19,4775213.24
404,8,ARTZENTALES,2020,1,480528.61,4788437.06
405,8,ARTZENTALES,2020,2,482010.04,4788782.72
406,8,ARTZENTALES,2020,3,481051.6,4790486.11
407,8,ARTZENTALES,2020,4,482462.65,4787575.22
408,8,ARTZENTALES,2020,5,482155.4,4787173.47
409,8,ARTZENTALES,2020,6,481884.4,4789517.98
410,8,ARTZENTALES,2020,7,482464.61,4787573.26
411,8,ARTZENTALES,2020,8,482152.34,4787172.39
412,8,ARTZENTALES,2020,9,480658.07,4787979.18
413,8,ARTZENTALES,2020,10,482585.79,4787695.45
414,91,ATXONDO,2020,1,533885.05,4775376.39
415,91,ATXONDO,2020,2,533759.33,4773094.47
416,91,ATXONDO,2020,3,532599.31,4773828.94
417,91,ATXONDO,2020,4,533708.06,4774507.85
418,91,ATXONDO,2020,5,533788.18,4775354.81
419,91,ATXONDO,2020,6,533837.14,4775446.15
420,91,ATXONDO,2020,9,533820.44,4775582.15
421,91,ATXONDO,2020,10,534240.74,4775408.38
422,91,ATXONDO,2020,20,534161.24,4772091.28
423,91,ATXONDO,2020,21,533759.16,4775289.46
424,91,ATXONDO,2020,22,533885.81,4775378.34
425,91,ATXONDO,2020,24,533645.12,4775451.07
2725,69,MUNGIA,2020,62,512674.66,4800220.56
426,91,ATXONDO,2020,25,533627.87,4775631.41
427,91,ATXONDO,2020,26,532934.12,4774519.15
428,91,ATXONDO,2020,28,533640.66,4775317.96
429,91,ATXONDO,2020,29,533930.82,4775529.01
430,70,AULESTI,2020,1,535473.06,4793996.02
431,70,AULESTI,2020,2,535413.5,4793861.82
432,70,AULESTI,2020,3,535588.34,4794024.47
433,70,AULESTI,2020,4,535551.39,4794080.01
434,70,AULESTI,2020,5,535414.14,4793864.1
435,70,AULESTI,2020,6,534615.8,4793505.7
436,70,AULESTI,2020,7,535660.13,4794174.82
437,12,BAKIO,2020,2,514582.03,4806941.07
438,12,BAKIO,2020,3,515016.36,4806643.29
439,12,BAKIO,2020,4,515385.65,4808548.46
440,12,BAKIO,2020,5,515061.86,4806201.29
441,12,BAKIO,2020,6,517402.74,4809492.62
442,12,BAKIO,2020,7,514959.5,4807750.05
443,12,BAKIO,2020,9,515302.03,4808372.39
444,12,BAKIO,2020,10,515230.84,4808697.38
445,12,BAKIO,2020,11,515150.71,4808363.93
446,12,BAKIO,2020,12,517483.44,4809849.73
447,12,BAKIO,2020,13,516248.15,4808842.75
448,12,BAKIO,2020,14,515077.14,4807965.04
449,12,BAKIO,2020,15,515627.34,4808477.41
450,12,BAKIO,2020,16,515670.35,4808519.05
451,12,BAKIO,2020,17,515100.88,4807349.22
452,12,BAKIO,2020,18,515205.66,4807250.46
453,12,BAKIO,2020,19,515749.01,4808113.48
454,12,BAKIO,2020,20,515498.44,4808024.73
455,12,BAKIO,2020,21,515110.31,4808470.83
456,12,BAKIO,2020,22,515067.24,4807728.22
457,12,BAKIO,2020,23,515611.14,4808208.24
458,12,BAKIO,2020,24,515272.7,4807515.78
459,12,BAKIO,2020,25,515490.58,4808422.58
460,12,BAKIO,2020,26,515974.49,4808710.35
461,12,BAKIO,2020,27,516138.15,4808819.12
462,12,BAKIO,2020,28,515088.28,4807546.52
463,12,BAKIO,2020,33,515628.97,4808478.82
464,12,BAKIO,2020,34,515083.17,4807597.35
465,12,BAKIO,2020,35,515051.17,4807880.06
466,12,BAKIO,2020,36,515428.35,4808246.77
467,12,BAKIO,2020,39,515384.67,4808546.4
468,12,BAKIO,2020,40,515826.66,4808611.89
469,12,BAKIO,2020,41,515082.51,4807600.38
470,12,BAKIO,2020,42,515203.18,4808493.31
471,12,BAKIO,2020,44,515232.24,4808698.9
472,12,BAKIO,2020,45,515272.91,4807518.59
473,12,BAKIO,2020,46,515251.29,4807766.06
